model_instance_id,sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,protocol_bytes,remote_compute_time_sec,communication_overhead_sec,communication_overhead_ratio,path,entry_worker_id,terminal_worker_id,assigned_partition_id,worker1_compute_time_sec,worker1_request_bytes,worker1_response_bytes,worker2_compute_time_sec,worker2_request_bytes,worker2_response_bytes,worker3_compute_time_sec,worker3_request_bytes,worker3_response_bytes
model_1,9626,1,0.5024940967559814,2,2,1,1,0.9201159477233887,2889202,0.3154139518737793,0.18708014488220215,0.37230316950977244,worker2->worker3,worker2,worker3,0,0.0,0,0,0.21885371208190918,787827,1050072,0.09656023979187012,1049991,1312
model_1,9627,1,0.5776913166046143,2,4,0,2,0.8305290937423706,2889202,0.3898932933807373,0.18779802322387695,0.3250836871283811,worker2->worker3->worker3,worker2,worker3,0,0.0,0,0,0.2083885669708252,787827,1050072,0.1815047264099121,1049991,1312
model_1,9628,1,0.5347278118133545,3,5,0,1,0.8264715075492859,2889202,0.34211182594299316,0.19261598587036133,0.36021314323855197,worker2->worker3,worker2,worker3,0,0.0,0,0,0.2453458309173584,787827,1050072,0.09676599502563477,1049991,1312
model_1,9629,1,0.4954521656036377,0,0,1,1,0.9750499129295349,2889202,0.30840229988098145,0.18704986572265625,0.3775336525066203,worker2->worker3,worker2,worker3,0,0.0,0,0,0.2123100757598877,787827,1050072,0.09609222412109375,1049991,1312
model_1,9630,1,0.3787505626678467,0,0,1,0,0.718842625617981,789138,0.20629191398620605,0.17245864868164062,0.4553356897132372,worker2,worker2,worker2,0,0.0,0,0,0.20629191398620605,787827,1311,0.0,0,0
model_1,9631,1,0.41698789596557617,8,8,1,0,0.9923275113105774,789139,0.21267485618591309,0.20431303977966309,0.48997355020715,worker2,worker2,worker2,0,0.0,0,0,0.21267485618591309,787827,1312,0.0,0,0
model_1,9632,1,0.4104433059692383,3,3,1,0,0.9031762480735779,789139,0.21485495567321777,0.1955883502960205,0.47652951686993616,worker2,worker2,worker2,0,0.0,0,0,0.21485495567321777,787827,1312,0.0,0,0
model_1,9633,1,0.3575880527496338,3,3,1,0,0.7871230244636536,789139,0.21009564399719238,0.1474924087524414,0.41246458772409994,worker2,worker2,worker2,0,0.0,0,0,0.21009564399719238,787827,1312,0.0,0,0
model_1,9634,1,0.35593152046203613,1,1,1,0,0.9843840599060059,789139,0.21259045600891113,0.143341064453125,0.4027209061649089,worker2,worker2,worker2,0,0.0,0,0,0.21259045600891113,787827,1312,0.0,0,0
model_1,9635,1,0.2997124195098877,8,8,1,0,0.8863409161567688,789139,0.2109060287475586,0.0888063907623291,0.2963053413253678,worker2,worker2,worker2,0,0.0,0,0,0.2109060287475586,787827,1312,0.0,0,0
model_1,9636,1,0.31218624114990234,8,1,0,0,0.7431743144989014,789139,0.2163832187652588,0.09580302238464355,0.30687778561849516,worker2,worker2,worker2,0,0.0,0,0,0.2163832187652588,787827,1312,0.0,0,0
model_1,9637,1,0.36287355422973633,1,1,1,0,0.9986618757247925,789139,0.21155238151550293,0.1513211727142334,0.4170079934191939,worker2,worker2,worker2,0,0.0,0,0,0.21155238151550293,787827,1312,0.0,0,0
model_1,9638,1,0.40996456146240234,2,2,1,0,0.6009584069252014,789139,0.21148967742919922,0.19847488403320312,0.484126928740413,worker2,worker2,worker2,0,0.0,0,0,0.21148967742919922,787827,1312,0.0,0,0
model_1,9639,1,0.31989359855651855,8,8,1,0,0.9994121789932251,789139,0.22191357612609863,0.09798002243041992,0.3062894127064218,worker2,worker2,worker2,0,0.0,0,0,0.22191357612609863,787827,1312,0.0,0,0
model_1,9640,1,0.3666203022003174,8,8,1,0,0.5072695016860962,789139,0.21501564979553223,0.15160465240478516,0.413519522773046,worker2,worker2,worker2,0,0.0,0,0,0.21501564979553223,787827,1312,0.0,0,0
model_1,9641,1,0.4937868118286133,1,1,1,1,0.9924408197402954,2889202,0.3063511848449707,0.18743562698364258,0.3795881592898819,worker2->worker3,worker2,worker3,0,0.0,0,0,0.21192502975463867,787827,1050072,0.09442615509033203,1049991,1312
model_1,9642,1,0.45174074172973633,2,2,1,0,0.971947193145752,789138,0.26384615898132324,0.18789458274841309,0.41593455137332974,worker2,worker2,worker2,0,0.0,0,0,0.26384615898132324,787827,1311,0.0,0,0
model_1,9643,1,0.4466688632965088,9,9,1,0,0.5760839581489563,789139,0.2467048168182373,0.19996404647827148,0.44767849946489524,worker2,worker2,worker2,0,0.0,0,0,0.2467048168182373,787827,1312,0.0,0,0
model_1,9644,1,0.44217824935913086,7,7,1,0,0.9969378709793091,789139,0.21397900581359863,0.22819924354553223,0.5160797571483261,worker2,worker2,worker2,0,0.0,0,0,0.21397900581359863,787827,1312,0.0,0,0
model_1,9645,1,0.4244248867034912,7,7,1,0,0.9698585271835327,789139,0.2129993438720703,0.2114255428314209,0.49814596046325993,worker2,worker2,worker2,0,0.0,0,0,0.2129993438720703,787827,1312,0.0,0,0
model_1,9646,1,0.4022548198699951,2,2,1,0,0.9180201292037964,789139,0.205979585647583,0.1962752342224121,0.4879375573071974,worker2,worker2,worker2,0,0.0,0,0,0.205979585647583,787827,1312,0.0,0,0
model_1,9647,1,0.3854336738586426,2,2,1,0,0.9717454314231873,789139,0.26179933547973633,0.12363433837890625,0.32076683166050773,worker2,worker2,worker2,0,0.0,0,0,0.26179933547973633,787827,1312,0.0,0,0
model_1,9648,1,0.7005958557128906,0,0,1,3,0.7440341114997864,2889202,0.5082082748413086,0.19238758087158203,0.27460565075112847,worker2->worker3->worker3,worker2,worker3,0,0.0,0,0,0.2527003288269043,787827,1050072,0.2555079460144043,1049991,1312
model_1,9649,1,0.4987831115722656,1,1,1,1,0.878166913986206,2889201,0.3105924129486084,0.18819069862365723,0.37729966042844143,worker2->worker3,worker2,worker3,0,0.0,0,0,0.21386098861694336,787827,1050072,0.09673142433166504,1049991,1311
model_1,9650,1,0.4884822368621826,6,6,1,1,0.8982887268066406,2889202,0.3010995388031006,0.18738269805908203,0.38360186700493887,worker2->worker3,worker2,worker3,0,0.0,0,0,0.20729351043701172,787827,1050072,0.09380602836608887,1049991,1312
model_1,9651,1,0.31005120277404785,8,8,1,0,0.9948415160179138,789139,0.21149706840515137,0.09855413436889648,0.31786406079746304,worker2,worker2,worker2,0,0.0,0,0,0.21149706840515137,787827,1312,0.0,0,0
model_1,9652,1,0.33992624282836914,0,0,1,0,0.9904124140739441,789139,0.25408506393432617,0.08584117889404297,0.25252883737306714,worker2,worker2,worker2,0,0.0,0,0,0.25408506393432617,787827,1312,0.0,0,0
model_1,9653,1,0.4844930171966553,4,4,1,1,0.909369170665741,2889201,0.296856164932251,0.1876368522644043,0.38728494654081397,worker2->worker3,worker2,worker3,0,0.0,0,0,0.20276689529418945,787827,1050072,0.09408926963806152,1049991,1311
model_1,9654,1,0.574653148651123,2,2,1,2,0.9599544405937195,2889202,0.38660502433776855,0.1880481243133545,0.3272376123836749,worker2->worker3->worker3,worker2,worker3,0,0.0,0,0,0.20904970169067383,787827,1050072,0.17755532264709473,1049991,1312
model_1,9655,1,0.32999587059020996,1,1,1,0,0.8568235635757446,789139,0.23521709442138672,0.09477877616882324,0.2872120066208945,worker2,worker2,worker2,0,0.0,0,0,0.23521709442138672,787827,1312,0.0,0,0
model_1,9656,1,0.35152339935302734,8,8,1,0,0.9848875999450684,789139,0.20667266845703125,0.1448507308959961,0.41206568655910625,worker2,worker2,worker2,0,0.0,0,0,0.20667266845703125,787827,1312,0.0,0,0
model_1,9657,1,0.35864710807800293,8,8,1,0,0.9946357607841492,789139,0.20872187614440918,0.14992523193359375,0.4180299479815858,worker2,worker2,worker2,0,0.0,0,0,0.20872187614440918,787827,1312,0.0,0,0
model_1,9658,1,0.35729312896728516,8,8,1,0,0.968996524810791,789138,0.2150592803955078,0.14223384857177734,0.39808727635733715,worker2,worker2,worker2,0,0.0,0,0,0.2150592803955078,787827,1311,0.0,0,0
model_1,9659,1,0.36351513862609863,7,7,1,0,0.9403507113456726,789139,0.21374917030334473,0.1497659683227539,0.4119937587435635,worker2,worker2,worker2,0,0.0,0,0,0.21374917030334473,787827,1312,0.0,0,0
model_1,9660,1,0.4009833335876465,3,3,1,0,0.568210244178772,789138,0.2150406837463379,0.1859426498413086,0.4637166542002062,worker2,worker2,worker2,0,0.0,0,0,0.2150406837463379,787827,1311,0.0,0,0
model_1,9661,1,0.4139595031738281,1,1,1,0,0.9553034901618958,789139,0.21000981330871582,0.2039496898651123,0.4926802943317637,worker2,worker2,worker2,0,0.0,0,0,0.21000981330871582,787827,1312,0.0,0,0
model_1,9662,1,0.3686079978942871,6,6,1,0,0.9716349244117737,789139,0.2126445770263672,0.15596342086791992,0.42311458720070577,worker2,worker2,worker2,0,0.0,0,0,0.2126445770263672,787827,1312,0.0,0,0
model_1,9663,1,0.407970666885376,1,1,1,0,0.9248405694961548,789139,0.21238088607788086,0.19558978080749512,0.47942118559824864,worker2,worker2,worker2,0,0.0,0,0,0.21238088607788086,787827,1312,0.0,0,0
model_1,9664,1,0.5159268379211426,5,5,1,1,0.8651325106620789,2889202,0.3245570659637451,0.19136977195739746,0.37092424330646584,worker2->worker3,worker2,worker3,0,0.0,0,0,0.230712890625,787827,1050072,0.09384417533874512,1049991,1312
model_1,9665,1,0.40151286125183105,0,0,1,0,0.5985255837440491,789139,0.21424031257629395,0.1872725486755371,0.4664173100001366,worker2,worker2,worker2,0,0.0,0,0,0.21424031257629395,787827,1312,0.0,0,0
model_1,9666,1,0.4127836227416992,4,4,1,0,0.8855156898498535,789139,0.21082377433776855,0.20195984840393066,0.4892632296371597,worker2,worker2,worker2,0,0.0,0,0,0.21082377433776855,787827,1312,0.0,0,0
model_1,9667,1,0.4948861598968506,3,3,1,1,0.8494958281517029,2889202,0.30815744400024414,0.18672871589660645,0.3773165043361213,worker2->worker3,worker2,worker3,0,0.0,0,0,0.214310884475708,787827,1050072,0.09384655952453613,1049991,1312
model_1,9668,1,0.45449399948120117,5,5,1,0,0.8092085719108582,789139,0.2374274730682373,0.21706652641296387,0.47760042302151934,worker2,worker2,worker2,0,0.0,0,0,0.2374274730682373,787827,1312,0.0,0,0
model_1,9669,1,0.5056886672973633,4,4,1,1,0.7949672937393188,2889202,0.3171398639678955,0.18854880332946777,0.3728555048250552,worker2->worker3,worker2,worker3,0,0.0,0,0,0.21550989151000977,787827,1050072,0.10162997245788574,1049991,1312
model_1,9670,1,0.6877400875091553,7,7,1,3,0.9203713536262512,2889202,0.46775031089782715,0.21998977661132812,0.3198734239966775,worker2->worker3->worker3,worker2,worker3,0,0.0,0,0,0.21290302276611328,787827,1050072,0.25484728813171387,1049991,1312
model_1,9671,1,0.49444150924682617,7,7,1,1,0.9986336827278137,2889202,0.3081357479095459,0.18630576133728027,0.3768004058176193,worker2->worker3,worker2,worker3,0,0.0,0,0,0.21112704277038574,787827,1050072,0.09700870513916016,1049991,1312
model_1,9672,1,0.4849872589111328,3,7,0,1,0.8433372378349304,2889202,0.2973341941833496,0.1876530647277832,0.38692370011759014,worker2->worker3,worker2,worker3,0,0.0,0,0,0.20332551002502441,787827,1050072,0.0940086841583252,1049991,1312
model_1,9673,1,0.37850522994995117,8,8,1,0,0.8503300547599792,789139,0.21077752113342285,0.16772770881652832,0.4431318131025734,worker2,worker2,worker2,0,0.0,0,0,0.21077752113342285,787827,1312,0.0,0,0
model_1,9674,1,0.49608588218688965,5,5,1,1,0.8066991567611694,2889202,0.30846238136291504,0.1876235008239746,0.3782077006442435,worker2->worker3,worker2,worker3,0,0.0,0,0,0.21278834342956543,787827,1050072,0.09567403793334961,1049991,1312
model_1,9675,1,0.37503862380981445,0,0,1,0,0.8174490928649902,789139,0.20619463920593262,0.16884398460388184,0.4502042560008544,worker2,worker2,worker2,0,0.0,0,0,0.20619463920593262,787827,1312,0.0,0,0
model_1,9676,1,0.4905564785003662,6,4,0,1,0.9053341150283813,2889202,0.30414438247680664,0.18641209602355957,0.38000129280408723,worker2->worker3,worker2,worker3,0,0.0,0,0,0.20908212661743164,787827,1050072,0.095062255859375,1049991,1312
model_1,9677,1,0.3466508388519287,1,1,1,0,0.9332962036132812,789139,0.19664406776428223,0.15000677108764648,0.43273159697075364,worker2,worker2,worker2,0,0.0,0,0,0.19664406776428223,787827,1312,0.0,0,0
model_1,9678,1,0.5013911724090576,4,4,1,1,0.9657792448997498,2889202,0.31494760513305664,0.18644356727600098,0.37185251264035396,worker2->worker3,worker2,worker3,0,0.0,0,0,0.2185988426208496,787827,1050072,0.09634876251220703,1049991,1312
model_1,9679,1,0.3478965759277344,1,1,1,0,0.9768715500831604,789139,0.20343804359436035,0.14445853233337402,0.41523413085669797,worker2,worker2,worker2,0,0.0,0,0,0.20343804359436035,787827,1312,0.0,0,0
model_1,9680,1,0.3066098690032959,6,6,1,0,0.8969923853874207,789139,0.22254729270935059,0.08406257629394531,0.27416787518030505,worker2,worker2,worker2,0,0.0,0,0,0.22254729270935059,787827,1312,0.0,0,0
model_1,9681,1,0.3564484119415283,6,6,1,0,0.9363847970962524,789139,0.20496916770935059,0.15147924423217773,0.42496821182927963,worker2,worker2,worker2,0,0.0,0,0,0.20496916770935059,787827,1312,0.0,0,0
model_1,9682,1,0.49379515647888184,4,4,1,1,0.8601956963539124,2889202,0.3074798583984375,0.18631529808044434,0.37731293155851864,worker2->worker3,worker2,worker3,0,0.0,0,0,0.21196246147155762,787827,1050072,0.09551739692687988,1049991,1312
model_1,9683,1,0.43402957916259766,0,0,1,0,0.8361241817474365,789139,0.2135322093963623,0.22049736976623535,0.5080238314440589,worker2,worker2,worker2,0,0.0,0,0,0.2135322093963623,787827,1312,0.0,0,0
model_1,9684,1,0.5802788734436035,5,5,1,2,0.9972167015075684,2889202,0.38909482955932617,0.19118404388427734,0.329469247690711,worker2->worker3->worker3,worker2,worker3,0,0.0,0,0,0.21007776260375977,787827,1050072,0.1790170669555664,1049991,1312
model_1,9685,1,0.4854929447174072,6,6,1,1,0.9602485299110413,2889202,0.2985403537750244,0.1869525909423828,0.38507787389413667,worker2->worker3,worker2,worker3,0,0.0,0,0,0.20159482955932617,787827,1050072,0.09694552421569824,1049991,1312
model_1,9686,1,0.4906466007232666,3,3,1,1,0.6978518962860107,2889202,0.3005518913269043,0.1900947093963623,0.3874371270811659,worker2->worker3,worker2,worker3,0,0.0,0,0,0.20656299591064453,787827,1050072,0.09398889541625977,1049991,1312
model_1,9687,1,0.3077385425567627,7,7,1,0,0.9422290921211243,789139,0.2034318447113037,0.10430669784545898,0.33894583687455887,worker2,worker2,worker2,0,0.0,0,0,0.2034318447113037,787827,1312,0.0,0,0
model_1,9688,1,0.3579685688018799,5,5,1,0,0.8041555881500244,789139,0.20909667015075684,0.14887189865112305,0.4158798051722725,worker2,worker2,worker2,0,0.0,0,0,0.20909667015075684,787827,1312,0.0,0,0
model_1,9689,1,0.3688774108886719,9,9,1,0,0.9990394711494446,789139,0.20014286041259766,0.16873455047607422,0.45742717091179846,worker2,worker2,worker2,0,0.0,0,0,0.20014286041259766,787827,1312,0.0,0,0
model_1,9690,1,0.3461894989013672,7,7,1,0,0.9415915608406067,789139,0.20780372619628906,0.13838577270507812,0.39973994920194156,worker2,worker2,worker2,0,0.0,0,0,0.20780372619628906,787827,1312,0.0,0,0
model_1,9691,1,0.37226033210754395,0,0,1,0,0.9935449361801147,789139,0.20760631561279297,0.16465401649475098,0.44230878848295696,worker2,worker2,worker2,0,0.0,0,0,0.20760631561279297,787827,1312,0.0,0,0
model_1,9692,1,0.36606931686401367,2,2,1,0,0.8662163615226746,789139,0.21265506744384766,0.15341424942016602,0.41908524520550267,worker2,worker2,worker2,0,0.0,0,0,0.21265506744384766,787827,1312,0.0,0,0
model_1,9693,1,0.35855722427368164,0,0,1,0,0.8034307956695557,789139,0.20861434936523438,0.14994287490844727,0.4181839459856985,worker2,worker2,worker2,0,0.0,0,0,0.20861434936523438,787827,1312,0.0,0,0
model_1,9694,1,0.4946577548980713,3,3,1,1,0.9721973538398743,2889202,0.30728578567504883,0.18737196922302246,0.37879112854832764,worker2->worker3,worker2,worker3,0,0.0,0,0,0.21210956573486328,787827,1050072,0.09517621994018555,1049991,1312
model_1,9695,1,0.38440442085266113,1,1,1,0,0.6382060050964355,789139,0.21315550804138184,0.1712489128112793,0.4454915279887416,worker2,worker2,worker2,0,0.0,0,0,0.21315550804138184,787827,1312,0.0,0,0
model_1,9696,1,0.49755215644836426,6,6,1,1,0.9902417063713074,2889202,0.31067585945129395,0.1868762969970703,0.3755913718293054,worker2->worker3,worker2,worker3,0,0.0,0,0,0.21379423141479492,787827,1050072,0.09688162803649902,1049991,1312
model_1,9697,1,0.3146626949310303,9,9,1,0,0.9922083020210266,789139,0.20895695686340332,0.10570573806762695,0.33593349249994886,worker2,worker2,worker2,0,0.0,0,0,0.20895695686340332,787827,1312,0.0,0,0
model_1,9698,1,0.5903003215789795,6,2,0,2,0.9199625849723816,2889202,0.38992810249328613,0.20037221908569336,0.33944114844749324,worker2->worker3->worker3,worker2,worker3,0,0.0,0,0,0.2108457088470459,787827,1050072,0.17908239364624023,1049991,1312
model_1,9699,1,0.5778989791870117,7,7,1,2,0.9860371947288513,2889202,0.389495849609375,0.18840312957763672,0.3260139511626794,worker2->worker3->worker3,worker2,worker3,0,0.0,0,0,0.20903253555297852,787827,1050072,0.18046331405639648,1049991,1312
model_1,9700,1,0.5147035121917725,4,5,0,1,0.7295895218849182,2889202,0.3261096477508545,0.18859386444091797,0.36641262391590235,worker2->worker3,worker2,worker3,0,0.0,0,0,0.21639513969421387,787827,1050072,0.10971450805664062,1049991,1312
model_1,9701,1,0.389995813369751,7,7,1,0,0.869126558303833,789138,0.20939421653747559,0.1806015968322754,0.4630859887232915,worker2,worker2,worker2,0,0.0,0,0,0.20939421653747559,787827,1311,0.0,0,0
model_1,9702,1,0.29336023330688477,5,5,1,0,0.9714105725288391,789139,0.20535540580749512,0.08800482749938965,0.2999889470612999,worker2,worker2,worker2,0,0.0,0,0,0.20535540580749512,787827,1312,0.0,0,0
model_1,9703,1,0.36133527755737305,8,8,1,0,0.9778687357902527,789139,0.21140027046203613,0.14993500709533691,0.41494704892613243,worker2,worker2,worker2,0,0.0,0,0,0.21140027046203613,787827,1312,0.0,0,0
model_1,9704,1,0.6119418144226074,3,3,1,2,0.9807721376419067,2889202,0.42017698287963867,0.19176483154296875,0.3133710215960758,worker2->worker3->worker3,worker2,worker3,0,0.0,0,0,0.23974347114562988,787827,1050072,0.1804335117340088,1049991,1312
model_1,9705,1,0.4526188373565674,1,1,1,0,0.9999760389328003,789139,0.20340609550476074,0.24921274185180664,0.5506017895925087,worker2,worker2,worker2,0,0.0,0,0,0.20340609550476074,787827,1312,0.0,0,0
model_1,9706,1,0.39270806312561035,5,5,1,0,0.7603753805160522,789139,0.21412396430969238,0.17858409881591797,0.4547502727459829,worker2,worker2,worker2,0,0.0,0,0,0.21412396430969238,787827,1312,0.0,0,0
model_1,9707,1,0.5758697986602783,9,9,1,2,0.9774659872055054,2889202,0.38750767707824707,0.18836212158203125,0.32709150926171654,worker2->worker3->worker3,worker2,worker3,0,0.0,0,0,0.2081143856048584,787827,1050072,0.17939329147338867,1049991,1312
model_1,9708,1,0.5747756958007812,5,2,0,2,0.8574486374855042,2889202,0.386674165725708,0.18810153007507324,0.32726075832592216,worker2->worker3->worker3,worker2,worker3,0,0.0,0,0,0.20892572402954102,787827,1050072,0.177748441696167,1049991,1312
model_1,9709,1,0.2996840476989746,7,7,1,0,0.9991023540496826,789139,0.2021043300628662,0.0975797176361084,0.325608648125725,worker2,worker2,worker2,0,0.0,0,0,0.2021043300628662,787827,1312,0.0,0,0
model_1,9710,1,0.29490089416503906,7,7,1,0,0.6435058116912842,789139,0.21221256256103516,0.0826883316040039,0.28039362796142625,worker2,worker2,worker2,0,0.0,0,0,0.21221256256103516,787827,1312,0.0,0,0
model_1,9711,1,0.3552896976470947,5,5,1,0,0.957064688205719,789138,0.20546388626098633,0.1498258113861084,0.4217004106179535,worker2,worker2,worker2,0,0.0,0,0,0.20546388626098633,787827,1311,0.0,0,0
model_1,9712,1,0.3887319564819336,7,7,1,0,0.9988915324211121,789139,0.20999526977539062,0.17873668670654297,0.4597941685168603,worker2,worker2,worker2,0,0.0,0,0,0.20999526977539062,787827,1312,0.0,0,0
model_1,9713,1,0.4084584712982178,6,6,1,0,0.6409340500831604,789139,0.21091246604919434,0.19754600524902344,0.48363791947111806,worker2,worker2,worker2,0,0.0,0,0,0.21091246604919434,787827,1312,0.0,0,0
model_1,9714,1,0.3226628303527832,2,2,1,0,0.829728364944458,789138,0.23531413078308105,0.08734869956970215,0.27071199826208525,worker2,worker2,worker2,0,0.0,0,0,0.23531413078308105,787827,1311,0.0,0,0
model_1,9715,1,0.36464667320251465,5,7,0,0,0.6453961730003357,789139,0.21274185180664062,0.15190482139587402,0.41658085088715535,worker2,worker2,worker2,0,0.0,0,0,0.21274185180664062,787827,1312,0.0,0,0
model_1,9716,1,0.34694361686706543,6,6,1,0,0.9416102766990662,789139,0.21403717994689941,0.13290643692016602,0.38307791369768973,worker2,worker2,worker2,0,0.0,0,0,0.21403717994689941,787827,1312,0.0,0,0
model_1,9717,1,0.4952719211578369,6,6,1,1,0.9180559515953064,2889202,0.30827951431274414,0.18699240684509277,0.3775550336226322,worker2->worker3,worker2,worker3,0,0.0,0,0,0.2135937213897705,787827,1050072,0.09468579292297363,1049991,1312
model_1,9718,1,0.36782407760620117,1,1,1,0,0.9970117807388306,789139,0.21797657012939453,0.14984750747680664,0.40738906613186965,worker2,worker2,worker2,0,0.0,0,0,0.21797657012939453,787827,1312,0.0,0,0
model_1,9719,1,0.48646998405456543,0,0,1,1,0.9977141618728638,2889202,0.2995290756225586,0.18694090843200684,0.3842804583212238,worker2->worker3,worker2,worker3,0,0.0,0,0,0.20518016815185547,787827,1050072,0.09434890747070312,1049991,1312
model_1,9720,1,0.3950514793395996,1,1,1,0,0.975181519985199,789138,0.21479082107543945,0.18026065826416016,0.4562966288988428,worker2,worker2,worker2,0,0.0,0,0,0.21479082107543945,787827,1311,0.0,0,0
model_1,9721,1,0.4213111400604248,5,5,1,0,0.9701622724533081,789139,0.2153458595275879,0.20596528053283691,0.48886739739019763,worker2,worker2,worker2,0,0.0,0,0,0.2153458595275879,787827,1312,0.0,0,0
model_1,9722,1,0.6516029834747314,7,2,0,3,0.43179982900619507,2889203,0.4641244411468506,0.18747854232788086,0.287718974716989,worker2->worker3->worker3,worker2,worker3,0,0.0,0,0,0.20982909202575684,787827,1050072,0.25429534912109375,1049991,1313
model_1,9723,1,0.4148390293121338,1,1,1,0,0.9594283103942871,789139,0.20276451110839844,0.21207451820373535,0.5112212285217888,worker2,worker2,worker2,0,0.0,0,0,0.20276451110839844,787827,1312,0.0,0,0
model_1,9724,1,0.2970244884490967,8,8,1,0,0.8431261777877808,789139,0.2044219970703125,0.09260249137878418,0.31176719422127436,worker2,worker2,worker2,0,0.0,0,0,0.2044219970703125,787827,1312,0.0,0,0
model_1,9725,1,0.48932504653930664,0,0,1,1,0.9998444318771362,2889202,0.30327773094177246,0.18604731559753418,0.3802121246670935,worker2->worker3,worker2,worker3,0,0.0,0,0,0.2089099884033203,787827,1050072,0.09436774253845215,1049991,1312
model_1,9726,1,0.3556077480316162,5,5,1,0,0.947702944278717,789138,0.20578408241271973,0.14982366561889648,0.4213172138352172,worker2,worker2,worker2,0,0.0,0,0,0.20578408241271973,787827,1311,0.0,0,0
model_1,9727,1,0.32163310050964355,5,5,1,0,0.779399573802948,789138,0.21169066429138184,0.10994243621826172,0.341825626914806,worker2,worker2,worker2,0,0.0,0,0,0.21169066429138184,787827,1311,0.0,0,0
model_1,9728,1,0.3573143482208252,7,7,1,0,0.9799690842628479,789139,0.2082993984222412,0.14901494979858398,0.41704160647500976,worker2,worker2,worker2,0,0.0,0,0,0.2082993984222412,787827,1312,0.0,0,0
model_1,9729,1,0.7045114040374756,6,3,0,3,0.46606287360191345,2889203,0.5171308517456055,0.18738055229187012,0.26597234795350827,worker2->worker3->worker3,worker2,worker3,0,0.0,0,0,0.25719332695007324,787827,1050072,0.2599375247955322,1049991,1313
model_1,9730,1,0.6120002269744873,2,2,1,2,0.9393973350524902,2889202,0.4241049289703369,0.1878952980041504,0.307018346926174,worker2->worker3->worker3,worker2,worker3,0,0.0,0,0,0.2088155746459961,787827,1050072,0.21528935432434082,1049991,1312
model_1,9731,1,0.3917512893676758,5,5,1,0,0.6404749155044556,789139,0.20539116859436035,0.18636012077331543,0.47571029331931125,worker2,worker2,worker2,0,0.0,0,0,0.20539116859436035,787827,1312,0.0,0,0
model_1,9732,1,0.3025357723236084,8,8,1,0,0.9046644568443298,789139,0.20791149139404297,0.09462428092956543,0.31277055338880805,worker2,worker2,worker2,0,0.0,0,0,0.20791149139404297,787827,1312,0.0,0,0
model_1,9733,1,0.34076499938964844,8,8,1,0,0.7299587726593018,789139,0.2522306442260742,0.08853435516357422,0.2598105888872097,worker2,worker2,worker2,0,0.0,0,0,0.2522306442260742,787827,1312,0.0,0,0
model_1,9734,1,0.3080267906188965,6,6,1,0,0.9956523776054382,789139,0.2010498046875,0.10697698593139648,0.3472976675712368,worker2,worker2,worker2,0,0.0,0,0,0.2010498046875,787827,1312,0.0,0,0
model_1,9735,1,0.5883595943450928,2,2,1,2,0.9803335070610046,2889202,0.3924887180328369,0.19587087631225586,0.3329101423599306,worker2->worker3->worker3,worker2,worker3,0,0.0,0,0,0.20879912376403809,787827,1050072,0.18368959426879883,1049991,1312
model_1,9736,1,0.36540722846984863,7,7,1,0,0.833743691444397,789138,0.21039605140686035,0.15501117706298828,0.42421486217473375,worker2,worker2,worker2,0,0.0,0,0,0.21039605140686035,787827,1311,0.0,0,0
model_1,9737,1,0.5860178470611572,8,8,1,2,0.999839186668396,2889201,0.39702606201171875,0.18899178504943848,0.32250175655437874,worker2->worker3->worker3,worker2,worker3,0,0.0,0,0,0.21800923347473145,787827,1050072,0.1790168285369873,1049991,1311
model_1,9738,1,0.48353004455566406,6,3,0,1,0.8939893841743469,2889202,0.29554080963134766,0.1879892349243164,0.3887850135498148,worker2->worker3,worker2,worker3,0,0.0,0,0,0.20159125328063965,787827,1050072,0.09394955635070801,1049991,1312
model_1,9739,1,0.35336899757385254,7,7,1,0,0.9550004005432129,789139,0.2030773162841797,0.15029168128967285,0.42531088556590924,worker2,worker2,worker2,0,0.0,0,0,0.2030773162841797,787827,1312,0.0,0,0
model_1,9740,1,0.3955874443054199,0,0,1,0,0.9972317814826965,789139,0.20659875869750977,0.18898868560791016,0.477741870548344,worker2,worker2,worker2,0,0.0,0,0,0.20659875869750977,787827,1312,0.0,0,0
model_1,9741,1,0.4950108528137207,6,2,0,1,0.7482407689094543,2889202,0.30831336975097656,0.18669748306274414,0.3771583632995637,worker2->worker3,worker2,worker3,0,0.0,0,0,0.21079301834106445,787827,1050072,0.09752035140991211,1049991,1312
model_1,9742,1,0.4076802730560303,1,1,1,0,0.9999951124191284,789139,0.21263337135314941,0.19504690170288086,0.4784310514727168,worker2,worker2,worker2,0,0.0,0,0,0.21263337135314941,787827,1312,0.0,0,0
model_1,9743,1,0.49207258224487305,3,5,0,1,0.552802324295044,2889201,0.30572938919067383,0.18634319305419922,0.37869046107809384,worker2->worker3,worker2,worker3,0,0.0,0,0,0.2116403579711914,787827,1050072,0.09408903121948242,1049991,1311
model_1,9744,1,0.2918710708618164,9,9,1,0,0.8677207827568054,789139,0.20914196968078613,0.08272910118103027,0.283443990994906,worker2,worker2,worker2,0,0.0,0,0,0.20914196968078613,787827,1312,0.0,0,0
