sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,protocol_bytes,remote_compute_time_sec,path,worker1_compute_time_sec,worker1_request_bytes,worker1_response_bytes,worker2_compute_time_sec,worker2_request_bytes,worker2_response_bytes,worker3_compute_time_sec,worker3_request_bytes,worker3_response_bytes
6957,1,0.5869030952453613,8,8,1,2,0.8119231462478638,3940530,0.3445272445678711,worker1->worker2->worker3,0.1715071201324463,787797,1050042,0.09007501602172852,1049961,525750,0.08294510841369629,525668,1312
6958,1,0.25879454612731934,0,0,1,0,0.9858323335647583,789109,0.17707443237304688,worker1,0.17707443237304688,787797,1312,0.0,0,0,0.0,0,0
6959,1,0.2564060688018799,1,1,1,0,0.9996191263198853,789109,0.17462611198425293,worker1,0.17462611198425293,787797,1312,0.0,0,0,0.0,0,0
6960,1,0.2542088031768799,6,2,0,0,0.7333351373672485,789109,0.17270731925964355,worker1,0.17270731925964355,787797,1312,0.0,0,0,0.0,0,0
6961,1,0.25977182388305664,0,0,1,0,0.9910966157913208,789109,0.177748441696167,worker1,0.177748441696167,787797,1312,0.0,0,0,0.0,0,0
6962,1,0.25288891792297363,5,5,1,0,0.965238630771637,789108,0.1711266040802002,worker1,0.1711266040802002,787797,1311,0.0,0,0,0.0,0,0
6963,1,0.25553226470947266,4,7,0,0,0.6697231531143188,789109,0.17388653755187988,worker1,0.17388653755187988,787797,1312,0.0,0,0,0.0,0,0
6964,1,0.2546067237854004,9,9,1,0,0.9991698265075684,789109,0.17288970947265625,worker1,0.17288970947265625,787797,1312,0.0,0,0,0.0,0,0
6965,1,0.4535188674926758,3,3,1,1,0.9511528611183167,2889112,0.2660984992980957,worker1->worker2,0.17325139045715332,787797,1050042,0.09284710884094238,1049961,1312,0.0,0,0
6966,1,0.46546006202697754,7,7,1,1,0.774820864200592,2889111,0.272932767868042,worker1->worker2,0.17612552642822266,787797,1050042,0.09680724143981934,1049961,1311,0.0,0,0
6967,1,0.4550290107727051,1,1,1,1,0.9925822019577026,2889112,0.2657496929168701,worker1->worker2,0.17749476432800293,787797,1050042,0.08825492858886719,1049961,1312,0.0,0,0
6968,1,0.25755763053894043,4,4,1,0,0.8502234220504761,789109,0.17583751678466797,worker1,0.17583751678466797,787797,1312,0.0,0,0,0.0,0,0
6969,1,0.6192953586578369,5,5,1,2,0.9889732003211975,3940530,0.3722805976867676,worker1->worker2->worker3,0.17111563682556152,787797,1050042,0.08742952346801758,1049961,525750,0.11373543739318848,525668,1312
6970,1,0.25719118118286133,2,6,0,0,0.7338422536849976,789109,0.17598485946655273,worker1,0.17598485946655273,787797,1312,0.0,0,0,0.0,0,0
6971,1,0.252793550491333,7,7,1,0,0.985283613204956,789108,0.17096424102783203,worker1,0.17096424102783203,787797,1311,0.0,0,0,0.0,0,0
6972,1,0.2541661262512207,2,6,0,0,0.6387521028518677,789109,0.17223644256591797,worker1,0.17223644256591797,787797,1312,0.0,0,0,0.0,0,0
6973,1,0.450958251953125,6,6,1,1,0.6147443056106567,2889112,0.262981653213501,worker1->worker2,0.17236614227294922,787797,1050042,0.09061551094055176,1049961,1312,0.0,0,0
6974,1,0.2559330463409424,6,6,1,0,0.8515190482139587,789109,0.1751708984375,worker1,0.1751708984375,787797,1312,0.0,0,0,0.0,0,0
6975,1,0.45023131370544434,4,4,1,1,0.9862149357795715,2889112,0.26230764389038086,worker1->worker2,0.1741642951965332,787797,1050042,0.08814334869384766,1049961,1312,0.0,0,0
6976,1,0.25787878036499023,9,9,1,0,0.9362500905990601,789109,0.17647886276245117,worker1,0.17647886276245117,787797,1312,0.0,0,0,0.0,0,0
6977,1,0.44844865798950195,8,0,0,1,0.5974711775779724,2889112,0.25951242446899414,worker1->worker2,0.17169666290283203,787797,1050042,0.08781576156616211,1049961,1312,0.0,0,0
6978,1,0.449904203414917,6,6,1,1,0.7196866273880005,2889112,0.2629430294036865,worker1->worker2,0.1749894618988037,787797,1050042,0.08795356750488281,1049961,1312,0.0,0,0
6979,1,0.2557809352874756,7,7,1,0,0.8153595924377441,789109,0.17422223091125488,worker1,0.17422223091125488,787797,1312,0.0,0,0,0.0,0,0
6980,1,0.25253915786743164,2,2,1,0,0.7618085741996765,789109,0.1706829071044922,worker1,0.1706829071044922,787797,1312,0.0,0,0,0.0,0,0
6981,1,0.2532041072845459,0,0,1,0,0.8858053088188171,789109,0.17136621475219727,worker1,0.17136621475219727,787797,1312,0.0,0,0,0.0,0,0
6982,1,0.25219011306762695,0,0,1,0,0.9940813183784485,789109,0.170396089553833,worker1,0.170396089553833,787797,1312,0.0,0,0,0.0,0,0
6983,1,0.25109434127807617,0,0,1,0,0.9926175475120544,789109,0.16997933387756348,worker1,0.16997933387756348,787797,1312,0.0,0,0,0.0,0,0
6984,1,0.25362682342529297,5,5,1,0,0.8271826505661011,789109,0.1716301441192627,worker1,0.1716301441192627,787797,1312,0.0,0,0,0.0,0,0
6985,1,0.2531168460845947,8,9,0,0,0.7062387466430664,789109,0.17128515243530273,worker1,0.17128515243530273,787797,1312,0.0,0,0,0.0,0,0
6986,1,0.253894567489624,0,0,1,0,0.9342446327209473,789109,0.1721203327178955,worker1,0.1721203327178955,787797,1312,0.0,0,0,0.0,0,0
6987,1,0.2517218589782715,6,6,1,0,0.9175978302955627,789109,0.16991734504699707,worker1,0.16991734504699707,787797,1312,0.0,0,0,0.0,0,0
6988,1,0.4529111385345459,5,5,1,1,0.9685174822807312,2889112,0.2626197338104248,worker1->worker2,0.1747584342956543,787797,1050042,0.08786129951477051,1049961,1312,0.0,0,0
6989,1,0.4528365135192871,3,2,0,1,0.6720502376556396,2889112,0.26545143127441406,worker1->worker2,0.17767333984375,787797,1050042,0.08777809143066406,1049961,1312,0.0,0,0
6990,1,0.6109728813171387,7,7,1,2,0.9400348663330078,3940530,0.3635125160217285,worker1->worker2->worker3,0.17477893829345703,787797,1050042,0.0877685546875,1049961,525750,0.10096502304077148,525668,1312
6991,1,0.4534728527069092,3,3,1,1,0.919721245765686,2889111,0.26628756523132324,worker1->worker2,0.17652249336242676,787797,1050042,0.08976507186889648,1049961,1311,0.0,0,0
6992,1,0.25873589515686035,6,6,1,0,0.9792221188545227,789109,0.17708301544189453,worker1,0.17708301544189453,787797,1312,0.0,0,0,0.0,0,0
6993,1,0.2541513442993164,0,0,1,0,0.9600399136543274,789109,0.17234563827514648,worker1,0.17234563827514648,787797,1312,0.0,0,0,0.0,0,0
6994,1,0.45319700241088867,0,0,1,1,0.8956832885742188,2889112,0.2663431167602539,worker1->worker2,0.17849469184875488,787797,1050042,0.08784842491149902,1049961,1312,0.0,0,0
6995,1,0.25778865814208984,0,8,0,0,0.5196530818939209,789109,0.17607784271240234,worker1,0.17607784271240234,787797,1312,0.0,0,0,0.0,0,0
6996,1,0.25308918952941895,8,8,1,0,0.9982043504714966,789109,0.17154192924499512,worker1,0.17154192924499512,787797,1312,0.0,0,0,0.0,0,0
6997,1,0.2630746364593506,2,2,1,0,0.7956283688545227,789109,0.18250799179077148,worker1,0.18250799179077148,787797,1312,0.0,0,0,0.0,0,0
6998,1,0.25258898735046387,8,8,1,0,0.9254684448242188,789109,0.1710646152496338,worker1,0.1710646152496338,787797,1312,0.0,0,0,0.0,0,0
6999,1,0.2658083438873291,0,0,1,0,0.8873194456100464,789109,0.18414521217346191,worker1,0.18414521217346191,787797,1312,0.0,0,0,0.0,0,0
7000,1,0.25496625900268555,4,4,1,0,0.8340826630592346,789109,0.17359113693237305,worker1,0.17359113693237305,787797,1312,0.0,0,0,0.0,0,0
7001,1,0.44872379302978516,2,2,1,1,0.9670507311820984,2889112,0.2613027095794678,worker1->worker2,0.17390155792236328,787797,1050042,0.08740115165710449,1049961,1312,0.0,0,0
7002,1,0.2636263370513916,1,1,1,0,0.9346596002578735,789109,0.18205046653747559,worker1,0.18205046653747559,787797,1312,0.0,0,0,0.0,0,0
7003,1,0.25792479515075684,3,3,1,0,0.9559778571128845,789109,0.1761329174041748,worker1,0.1761329174041748,787797,1312,0.0,0,0,0.0,0,0
7004,1,0.25731873512268066,7,7,1,0,0.9986774325370789,789109,0.17576217651367188,worker1,0.17576217651367188,787797,1312,0.0,0,0,0.0,0,0
7005,1,0.2562530040740967,6,6,1,0,0.9494906067848206,789109,0.1745433807373047,worker1,0.1745433807373047,787797,1312,0.0,0,0,0.0,0,0
7006,1,0.2581770420074463,9,9,1,0,0.9962735176086426,789109,0.17650771141052246,worker1,0.17650771141052246,787797,1312,0.0,0,0,0.0,0,0
7007,1,0.2581596374511719,0,0,1,0,0.7688404321670532,789109,0.17533302307128906,worker1,0.17533302307128906,787797,1312,0.0,0,0,0.0,0,0
7008,1,0.25593137741088867,5,5,1,0,0.9321640729904175,789109,0.17551660537719727,worker1,0.17551660537719727,787797,1312,0.0,0,0,0.0,0,0
7009,1,0.6417386531829834,2,2,1,2,0.9646379351615906,3940530,0.3931155204772949,worker1->worker2->worker3,0.17818665504455566,787797,1050042,0.10237622261047363,1049961,525750,0.11255264282226562,525668,1312
7010,1,0.2587890625,4,4,1,0,0.669140100479126,789108,0.1770775318145752,worker1,0.1770775318145752,787797,1311,0.0,0,0,0.0,0,0
7011,1,0.25469279289245605,9,9,1,0,0.9801905751228333,789109,0.1729135513305664,worker1,0.1729135513305664,787797,1312,0.0,0,0,0.0,0,0
7012,1,0.25603699684143066,5,5,1,0,0.9555308222770691,789109,0.17528510093688965,worker1,0.17528510093688965,787797,1312,0.0,0,0,0.0,0,0
7013,1,0.4503486156463623,9,9,1,1,0.9896095991134644,2889112,0.26291322708129883,worker1->worker2,0.1731410026550293,787797,1050042,0.08977222442626953,1049961,1312,0.0,0,0
7014,1,0.25662732124328613,1,1,1,0,0.9990746974945068,789109,0.1749863624572754,worker1,0.1749863624572754,787797,1312,0.0,0,0,0.0,0,0
7015,1,0.2561001777648926,4,4,1,0,0.9410791397094727,789109,0.1745312213897705,worker1,0.1745312213897705,787797,1312,0.0,0,0,0.0,0,0
7016,1,0.25503110885620117,0,0,1,0,0.8174490928649902,789109,0.1734447479248047,worker1,0.1734447479248047,787797,1312,0.0,0,0,0.0,0,0
7017,1,0.25458765029907227,3,3,1,0,0.7443374395370483,789109,0.17269372940063477,worker1,0.17269372940063477,787797,1312,0.0,0,0,0.0,0,0
7018,1,0.25563740730285645,4,4,1,0,0.6670175194740295,789109,0.17340087890625,worker1,0.17340087890625,787797,1312,0.0,0,0,0.0,0,0
7019,1,0.2544376850128174,7,7,1,0,0.9766468405723572,789109,0.17326998710632324,worker1,0.17326998710632324,787797,1312,0.0,0,0,0.0,0,0
7020,1,0.25868797302246094,3,3,1,0,0.6083751320838928,789109,0.17705082893371582,worker1,0.17705082893371582,787797,1312,0.0,0,0,0.0,0,0
7021,1,0.2540855407714844,7,7,1,0,0.9981517195701599,789109,0.17245101928710938,worker1,0.17245101928710938,787797,1312,0.0,0,0,0.0,0,0
7022,1,0.2602715492248535,5,5,1,0,0.9437153339385986,789109,0.17879557609558105,worker1,0.17879557609558105,787797,1312,0.0,0,0,0.0,0,0
7023,1,0.2535824775695801,7,7,1,0,0.9920327663421631,789109,0.17222261428833008,worker1,0.17222261428833008,787797,1312,0.0,0,0,0.0,0,0
7024,1,0.2598137855529785,6,6,1,0,0.990506112575531,789108,0.17825746536254883,worker1,0.17825746536254883,787797,1311,0.0,0,0,0.0,0,0
7025,1,0.450653076171875,4,5,0,1,0.984750509262085,2889111,0.26270174980163574,worker1->worker2,0.17437028884887695,787797,1050042,0.08833146095275879,1049961,1311,0.0,0,0
7026,1,0.47336888313293457,2,2,1,1,0.8070710897445679,2889112,0.281827449798584,worker1->worker2,0.17904400825500488,787797,1050042,0.1027834415435791,1049961,1312,0.0,0,0
7027,1,0.4569673538208008,9,9,1,1,0.9900851249694824,2889112,0.27083468437194824,worker1->worker2,0.18208599090576172,787797,1050042,0.08874869346618652,1049961,1312,0.0,0,0
7028,1,0.2558021545410156,8,8,1,0,0.8272026777267456,789109,0.17414140701293945,worker1,0.17414140701293945,787797,1312,0.0,0,0,0.0,0,0
7029,1,0.4495213031768799,6,3,0,1,0.6045675277709961,2889112,0.2620577812194824,worker1->worker2,0.1745147705078125,787797,1050042,0.08754301071166992,1049961,1312,0.0,0,0
7030,1,0.2608063220977783,7,7,1,0,0.715434730052948,789108,0.18051433563232422,worker1,0.18051433563232422,787797,1311,0.0,0,0,0.0,0,0
7031,1,0.44918060302734375,0,9,0,1,0.9876580238342285,2889112,0.2624495029449463,worker1->worker2,0.17505311965942383,787797,1050042,0.08739638328552246,1049961,1312,0.0,0,0
7032,1,0.2590205669403076,2,2,1,0,0.9896445274353027,789109,0.17721319198608398,worker1,0.17721319198608398,787797,1312,0.0,0,0,0.0,0,0
7033,1,0.44905591011047363,5,5,1,1,0.9960708618164062,2889112,0.2616546154022217,worker1->worker2,0.17423701286315918,787797,1050042,0.0874176025390625,1049961,1312,0.0,0,0
7034,1,0.25833797454833984,4,4,1,0,0.8007227182388306,789109,0.17641258239746094,worker1,0.17641258239746094,787797,1312,0.0,0,0,0.0,0,0
7035,1,0.6002483367919922,1,1,1,2,0.9988917708396912,3940530,0.353452205657959,worker1->worker2->worker3,0.17788434028625488,787797,1050042,0.08734369277954102,1049961,525750,0.08822417259216309,525668,1312
7036,1,0.45488882064819336,0,0,1,1,0.9769530296325684,2889112,0.2675943374633789,worker1->worker2,0.17558765411376953,787797,1050042,0.09200668334960938,1049961,1312,0.0,0,0
7037,1,0.2567863464355469,8,8,1,0,0.9887265563011169,789109,0.17516732215881348,worker1,0.17516732215881348,787797,1312,0.0,0,0,0.0,0,0
7038,1,0.44852781295776367,2,2,1,1,0.9637430906295776,2889112,0.2613396644592285,worker1->worker2,0.17335033416748047,787797,1050042,0.08798933029174805,1049961,1312,0.0,0,0
7039,1,0.26015472412109375,8,8,1,0,0.9934718608856201,789109,0.17858529090881348,worker1,0.17858529090881348,787797,1312,0.0,0,0,0.0,0,0
7040,1,0.2535257339477539,6,6,1,0,0.8119465708732605,789109,0.1732027530670166,worker1,0.1732027530670166,787797,1312,0.0,0,0,0.0,0,0
7041,1,0.5945224761962891,4,4,1,2,0.8795350790023804,3940530,0.3497302532196045,worker1->worker2->worker3,0.17844462394714355,787797,1050042,0.08758735656738281,1049961,525750,0.08369827270507812,525668,1312
7042,1,0.25839686393737793,7,7,1,0,0.7356501221656799,789109,0.1767442226409912,worker1,0.1767442226409912,787797,1312,0.0,0,0,0.0,0,0
7043,1,0.2535262107849121,1,1,1,0,0.9961561560630798,789109,0.17241168022155762,worker1,0.17241168022155762,787797,1312,0.0,0,0,0.0,0,0
7044,1,0.45052385330200195,7,7,1,1,0.990655243396759,2889111,0.263866662979126,worker1->worker2,0.17420506477355957,787797,1050042,0.0896615982055664,1049961,1311,0.0,0,0
7045,1,0.6698193550109863,5,5,1,3,0.5969139337539673,3940530,0.42752504348754883,worker1->worker2->worker3,0.17565417289733887,787797,1050042,0.08767962455749512,1049961,525750,0.16419124603271484,525668,1312
7046,1,0.4535191059112549,4,3,0,1,0.5540084838867188,2889112,0.26638174057006836,worker1->worker2,0.1763308048248291,787797,1050042,0.09005093574523926,1049961,1312,0.0,0,0
7047,1,0.25627779960632324,0,8,0,0,0.5029681921005249,789109,0.17490935325622559,worker1,0.17490935325622559,787797,1312,0.0,0,0,0.0,0,0
7048,1,0.4548208713531494,6,6,1,1,0.9838834404945374,2889112,0.2679312229156494,worker1->worker2,0.18027305603027344,787797,1050042,0.08765816688537598,1049961,1312,0.0,0,0
7049,1,0.2585463523864746,8,8,1,0,0.9450147747993469,789109,0.17715740203857422,worker1,0.17715740203857422,787797,1312,0.0,0,0,0.0,0,0
7050,1,0.2547116279602051,3,3,1,0,0.798258900642395,789108,0.17303037643432617,worker1,0.17303037643432617,787797,1311,0.0,0,0,0.0,0,0
7051,1,0.26221227645874023,8,8,1,0,0.9329362511634827,789109,0.18070721626281738,worker1,0.18070721626281738,787797,1312,0.0,0,0,0.0,0,0
7052,1,0.2552011013031006,0,0,1,0,0.8990674614906311,789109,0.17357754707336426,worker1,0.17357754707336426,787797,1312,0.0,0,0,0.0,0,0
7053,1,0.2585577964782715,1,1,1,0,0.8189001083374023,789109,0.17661762237548828,worker1,0.17661762237548828,787797,1312,0.0,0,0,0.0,0,0
7054,1,0.7098805904388428,6,6,1,3,0.5175532698631287,3940530,0.45855236053466797,worker1->worker2->worker3,0.17485284805297852,787797,1050042,0.08975100517272949,1049961,525750,0.19394850730895996,525668,1312
7055,1,0.4704594612121582,7,7,1,1,0.9964590668678284,2889112,0.2768244743347168,worker1->worker2,0.18463397026062012,787797,1050042,0.09219050407409668,1049961,1312,0.0,0,0
7056,1,0.2604517936706543,6,6,1,0,0.9830781817436218,789109,0.17893075942993164,worker1,0.17893075942993164,787797,1312,0.0,0,0,0.0,0,0
7057,1,0.25507187843322754,4,4,1,0,0.8478315472602844,789109,0.17329192161560059,worker1,0.17329192161560059,787797,1312,0.0,0,0,0.0,0,0
7058,1,0.2567620277404785,6,6,1,0,0.8317013382911682,789109,0.17514872550964355,worker1,0.17514872550964355,787797,1312,0.0,0,0,0.0,0,0
7059,1,0.25446009635925293,2,2,1,0,0.917187511920929,789108,0.17275643348693848,worker1,0.17275643348693848,787797,1311,0.0,0,0,0.0,0,0
7060,1,0.4493567943572998,8,8,1,1,0.9558253288269043,2889112,0.2617361545562744,worker1->worker2,0.17435050010681152,787797,1050042,0.08738565444946289,1049961,1312,0.0,0,0
7061,1,0.26010990142822266,6,6,1,0,0.899523138999939,789108,0.17852067947387695,worker1,0.17852067947387695,787797,1311,0.0,0,0,0.0,0,0
7062,1,0.5895280838012695,5,5,1,2,0.7166679501533508,3940530,0.3466923236846924,worker1->worker2->worker3,0.17516708374023438,787797,1050042,0.0881204605102539,1049961,525750,0.0834047794342041,525668,1312
7063,1,0.25795960426330566,7,7,1,0,0.9676156044006348,789109,0.17618393898010254,worker1,0.17618393898010254,787797,1312,0.0,0,0,0.0,0,0
7064,1,0.4500918388366699,8,8,1,1,0.9380239248275757,2889112,0.2628796100616455,worker1->worker2,0.17197632789611816,787797,1050042,0.09090328216552734,1049961,1312,0.0,0,0
7065,1,0.4528322219848633,6,4,0,1,0.6518911123275757,2889112,0.26523900032043457,worker1->worker2,0.17751836776733398,787797,1050042,0.08772063255310059,1049961,1312,0.0,0,0
7066,1,0.2590770721435547,4,4,1,0,0.9390106201171875,789109,0.17734837532043457,worker1,0.17734837532043457,787797,1312,0.0,0,0,0.0,0,0
7067,1,0.4556314945220947,3,3,1,1,0.5278196930885315,2889112,0.2662374973297119,worker1->worker2,0.17853784561157227,787797,1050042,0.08769965171813965,1049961,1312,0.0,0,0
7068,1,0.2624397277832031,4,4,1,0,0.7499648332595825,789109,0.1806015968322754,worker1,0.1806015968322754,787797,1312,0.0,0,0,0.0,0,0
7069,1,0.26280832290649414,7,7,1,0,0.7754594087600708,789109,0.1810457706451416,worker1,0.1810457706451416,787797,1312,0.0,0,0,0.0,0,0
7070,1,0.45631980895996094,0,0,1,1,0.9932920932769775,2889112,0.2675025463104248,worker1->worker2,0.1799459457397461,787797,1050042,0.08755660057067871,1049961,1312,0.0,0,0
7071,1,0.26678013801574707,6,6,1,0,0.7677170634269714,789109,0.18437933921813965,worker1,0.18437933921813965,787797,1312,0.0,0,0,0.0,0,0
7072,1,0.2597997188568115,8,8,1,0,0.9442094564437866,789109,0.17759990692138672,worker1,0.17759990692138672,787797,1312,0.0,0,0,0.0,0,0
7073,1,0.2557802200317383,4,4,1,0,0.8886181712150574,789109,0.17439508438110352,worker1,0.17439508438110352,787797,1312,0.0,0,0,0.0,0,0
7074,1,0.26037120819091797,9,9,1,0,0.901232123374939,789108,0.1790468692779541,worker1,0.1790468692779541,787797,1311,0.0,0,0,0.0,0,0
7075,1,0.45522165298461914,6,5,0,1,0.763437807559967,2889111,0.269564151763916,worker1->worker2,0.18155717849731445,787797,1050042,0.08800697326660156,1049961,1311,0.0,0,0
7076,1,0.2591872215270996,2,2,1,0,0.9210925102233887,789109,0.17792654037475586,worker1,0.17792654037475586,787797,1312,0.0,0,0,0.0,0,0
7077,1,0.4492175579071045,6,6,1,1,0.9552214741706848,2889112,0.26163601875305176,worker1->worker2,0.17389345169067383,787797,1050042,0.08774256706237793,1049961,1312,0.0,0,0
7078,1,0.2566807270050049,5,5,1,0,0.9248542189598083,789109,0.1750791072845459,worker1,0.1750791072845459,787797,1312,0.0,0,0,0.0,0,0
7079,1,0.2533149719238281,2,0,0,0,0.612879753112793,789108,0.17186951637268066,worker1,0.17186951637268066,787797,1311,0.0,0,0,0.0,0,0
7080,1,0.44719409942626953,3,3,1,1,0.9893651008605957,2889112,0.2594330310821533,worker1->worker2,0.1716475486755371,787797,1050042,0.08778548240661621,1049961,1312,0.0,0,0
7081,1,0.25781941413879395,3,3,1,0,0.9673609733581543,789109,0.17603421211242676,worker1,0.17603421211242676,787797,1312,0.0,0,0,0.0,0,0
7082,1,0.259357213973999,6,6,1,0,0.7337455153465271,789109,0.17779111862182617,worker1,0.17779111862182617,787797,1312,0.0,0,0,0.0,0,0
7083,1,0.2552328109741211,7,7,1,0,0.8471627235412598,789109,0.1736307144165039,worker1,0.1736307144165039,787797,1312,0.0,0,0,0.0,0,0
7084,1,0.45110297203063965,1,1,1,1,0.9978117346763611,2889112,0.26491570472717285,worker1->worker2,0.17713236808776855,787797,1050042,0.0877833366394043,1049961,1312,0.0,0,0
7085,1,0.25689053535461426,4,2,0,0,0.7903551459312439,789109,0.17627239227294922,worker1,0.17627239227294922,787797,1312,0.0,0,0,0.0,0,0
7086,1,0.7220458984375,7,7,1,3,0.9236696362495422,3940530,0.471149206161499,worker1->worker2->worker3,0.17426490783691406,787797,1050042,0.10171675682067871,1049961,525750,0.19516754150390625,525668,1312
7087,1,0.2591993808746338,0,0,1,0,0.84739750623703,789107,0.1773207187652588,worker1,0.1773207187652588,787797,1310,0.0,0,0,0.0,0,0
7088,1,0.25612831115722656,8,8,1,0,0.9919336438179016,789109,0.1741335391998291,worker1,0.1741335391998291,787797,1312,0.0,0,0,0.0,0,0
7089,1,0.25655484199523926,9,9,1,0,0.9905475974082947,789109,0.1745152473449707,worker1,0.1745152473449707,787797,1312,0.0,0,0,0.0,0,0
7090,1,0.25589656829833984,8,8,1,0,0.9971787929534912,789109,0.17412948608398438,worker1,0.17412948608398438,787797,1312,0.0,0,0,0.0,0,0
7091,1,0.2604997158050537,4,4,1,0,0.9763506054878235,789109,0.17888903617858887,worker1,0.17888903617858887,787797,1312,0.0,0,0,0.0,0,0
7092,1,0.2540607452392578,6,6,1,0,0.9994217157363892,789109,0.17237472534179688,worker1,0.17237472534179688,787797,1312,0.0,0,0,0.0,0,0
7093,1,0.25756239891052246,6,6,1,0,0.9896059036254883,789109,0.17602300643920898,worker1,0.17602300643920898,787797,1312,0.0,0,0,0.0,0,0
7094,1,0.4532291889190674,4,4,1,1,0.8500320911407471,2889112,0.2657356262207031,worker1->worker2,0.1731250286102295,787797,1050042,0.09261059761047363,1049961,1312,0.0,0,0
7095,1,0.45338988304138184,6,6,1,1,0.9993225336074829,2889112,0.2660050392150879,worker1->worker2,0.17613959312438965,787797,1050042,0.08986544609069824,1049961,1312,0.0,0,0
7096,1,0.25827741622924805,9,9,1,0,0.9605762958526611,789109,0.17629408836364746,worker1,0.17629408836364746,787797,1312,0.0,0,0,0.0,0,0
7097,1,0.2560889720916748,6,6,1,0,0.8871893882751465,789109,0.1752474308013916,worker1,0.1752474308013916,787797,1312,0.0,0,0,0.0,0,0
7098,1,0.2547800540924072,3,3,1,0,0.7790010571479797,789109,0.17307829856872559,worker1,0.17307829856872559,787797,1312,0.0,0,0,0.0,0,0
7099,1,0.45324206352233887,4,4,1,1,0.9086565375328064,2889112,0.2668182849884033,worker1->worker2,0.17897462844848633,787797,1050042,0.08784365653991699,1049961,1312,0.0,0,0
7100,1,0.4499514102935791,6,6,1,1,0.7299315929412842,2889112,0.2633364200592041,worker1->worker2,0.17564082145690918,787797,1050042,0.08769559860229492,1049961,1312,0.0,0,0
7101,1,0.6120893955230713,2,2,1,2,0.9277713298797607,3940530,0.36278367042541504,worker1->worker2->worker3,0.17655372619628906,787797,1050042,0.08761835098266602,1049961,525750,0.09861159324645996,525668,1312
7102,1,0.4646027088165283,1,1,1,1,0.886067807674408,2889111,0.2772214412689209,worker1->worker2,0.1869494915008545,787797,1050042,0.0902719497680664,1049961,1311,0.0,0,0
7103,1,0.2661926746368408,5,5,1,0,0.8991245031356812,789109,0.18364930152893066,worker1,0.18364930152893066,787797,1312,0.0,0,0,0.0,0,0
7104,1,0.2533907890319824,4,4,1,0,0.9445716738700867,789109,0.17162084579467773,worker1,0.17162084579467773,787797,1312,0.0,0,0,0.0,0,0
7105,1,0.2569153308868408,5,5,1,0,0.7584341168403625,789109,0.17534947395324707,worker1,0.17534947395324707,787797,1312,0.0,0,0,0.0,0,0
7106,1,0.44693899154663086,2,2,1,1,0.9388976097106934,2889112,0.2605879306793213,worker1->worker2,0.17271852493286133,787797,1050042,0.08786940574645996,1049961,1312,0.0,0,0
7107,1,0.2562863826751709,8,8,1,0,0.5074781775474548,789109,0.17420721054077148,worker1,0.17420721054077148,787797,1312,0.0,0,0,0.0,0,0
7108,1,0.45430994033813477,3,3,1,1,0.9483752846717834,2889112,0.26589322090148926,worker1->worker2,0.17681169509887695,787797,1050042,0.0890815258026123,1049961,1312,0.0,0,0
7109,1,0.5955939292907715,2,2,1,2,0.9681456089019775,3940530,0.3532257080078125,worker1->worker2->worker3,0.18027687072753906,787797,1050042,0.08789658546447754,1049961,525750,0.0850522518157959,525668,1312
7110,1,0.25615382194519043,8,8,1,0,0.993621289730072,789108,0.17455410957336426,worker1,0.17455410957336426,787797,1311,0.0,0,0,0.0,0,0
7111,1,0.25264477729797363,4,4,1,0,0.804358720779419,789108,0.17084217071533203,worker1,0.17084217071533203,787797,1311,0.0,0,0,0.0,0,0
7112,1,0.2520871162414551,4,4,1,0,0.6591221690177917,789109,0.16982507705688477,worker1,0.16982507705688477,787797,1312,0.0,0,0,0.0,0,0
7113,1,0.2525479793548584,4,4,1,0,0.7946273684501648,789109,0.17076587677001953,worker1,0.17076587677001953,787797,1312,0.0,0,0,0.0,0,0
7114,1,0.2527444362640381,5,5,1,0,0.7780932188034058,789109,0.1710669994354248,worker1,0.1710669994354248,787797,1312,0.0,0,0,0.0,0,0
7115,1,0.2553110122680664,6,6,1,0,0.8402343392372131,789109,0.1735093593597412,worker1,0.1735093593597412,787797,1312,0.0,0,0,0.0,0,0
7116,1,0.25165224075317383,3,3,1,0,0.9568347930908203,789109,0.16957449913024902,worker1,0.16957449913024902,787797,1312,0.0,0,0,0.0,0,0
7117,1,0.4539206027984619,2,2,1,1,0.9392267465591431,2889112,0.26436281204223633,worker1->worker2,0.17296147346496582,787797,1050042,0.09140133857727051,1049961,1312,0.0,0,0
7118,1,0.25994110107421875,6,6,1,0,0.8731207251548767,789109,0.1780414581298828,worker1,0.1780414581298828,787797,1312,0.0,0,0,0.0,0,0
7119,1,0.25359320640563965,8,8,1,0,0.9504701495170593,789109,0.1720743179321289,worker1,0.1720743179321289,787797,1312,0.0,0,0,0.0,0,0
7120,1,0.2591898441314697,6,6,1,0,0.9924036264419556,789109,0.17790603637695312,worker1,0.17790603637695312,787797,1312,0.0,0,0,0.0,0,0
7121,1,0.6185188293457031,0,0,1,2,0.578822672367096,3940529,0.3741278648376465,worker1->worker2->worker3,0.1713123321533203,787797,1050042,0.0893406867980957,1049961,525750,0.11347484588623047,525668,1311
7122,1,0.4527587890625,1,1,1,1,0.9511667490005493,2889112,0.2647740840911865,worker1->worker2,0.1747910976409912,787797,1050042,0.08998298645019531,1049961,1312,0.0,0,0
