sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,protocol_bytes,remote_compute_time_sec,path,worker1_compute_time_sec,worker1_request_bytes,worker1_response_bytes,worker2_compute_time_sec,worker2_request_bytes,worker2_response_bytes,jetson_compute_time_sec,jetson_request_bytes,jetson_response_bytes
9457,1,0.2561607360839844,0,7,0,0,0.6984798312187195,789109,0.1749885082244873,worker1,0.1749885082244873,787797,1312,0.0,0,0,0.0,0,0
9458,1,0.2538318634033203,4,2,0,0,0.7848145365715027,789109,0.17237210273742676,worker1,0.17237210273742676,787797,1312,0.0,0,0,0.0,0,0
9459,1,0.25394654273986816,1,1,1,0,0.9984579086303711,789109,0.17269301414489746,worker1,0.17269301414489746,787797,1312,0.0,0,0,0.0,0,0
9460,1,0.2537209987640381,5,5,1,0,0.9447948932647705,789109,0.1729421615600586,worker1,0.1729421615600586,787797,1312,0.0,0,0,0.0,0,0
9461,1,0.44764208793640137,1,1,1,1,0.9612609148025513,2889110,0.25929760932922363,worker1->worker2,0.1723189353942871,787797,1050041,0.08697867393493652,1049960,1312,0.0,0,0
9462,1,0.4800834655761719,8,8,1,1,0.9994068145751953,2889110,0.29354000091552734,worker1->worker2,0.20666933059692383,787797,1050041,0.08687067031860352,1049960,1312,0.0,0,0
9463,1,0.4663398265838623,2,2,1,1,0.788616418838501,2889109,0.27796220779418945,worker1->worker2,0.19120073318481445,787797,1050041,0.086761474609375,1049960,1311,0.0,0,0
9464,1,0.6155586242675781,0,0,1,2,0.8458046317100525,3940527,0.34285712242126465,worker1->worker2->jetson,0.1809065341949463,787797,1050041,0.08704686164855957,1049960,525750,0.07490372657775879,525668,1311
9465,1,0.2564961910247803,5,5,1,0,0.9321640729904175,789109,0.17470622062683105,worker1,0.17470622062683105,787797,1312,0.0,0,0,0.0,0,0
9466,1,0.2921760082244873,9,9,1,0,0.7937312722206116,789109,0.2099752426147461,worker1,0.2099752426147461,787797,1312,0.0,0,0,0.0,0,0
9467,1,0.45314860343933105,2,2,1,1,0.9517744779586792,2889110,0.2659032344818115,worker1->worker2,0.1754622459411621,787797,1050041,0.09044098854064941,1049960,1312,0.0,0,0
9468,1,0.26064419746398926,6,6,1,0,0.9510454535484314,789109,0.1796402931213379,worker1,0.1796402931213379,787797,1312,0.0,0,0,0.0,0,0
9469,1,0.26006102561950684,4,4,1,0,0.8895063400268555,789109,0.17801880836486816,worker1,0.17801880836486816,787797,1312,0.0,0,0,0.0,0,0
9470,1,0.5815775394439697,5,5,1,2,0.9412386417388916,3940527,0.32365965843200684,worker1->worker2->jetson,0.1741771697998047,787797,1050041,0.10306143760681152,1049960,525750,0.046421051025390625,525668,1311
9471,1,0.265183687210083,0,0,1,0,0.9865467548370361,789109,0.18373608589172363,worker1,0.18373608589172363,787797,1312,0.0,0,0,0.0,0,0
9472,1,0.26068568229675293,7,7,1,0,0.8427165746688843,789109,0.17979717254638672,worker1,0.17979717254638672,787797,1312,0.0,0,0,0.0,0,0
9473,1,0.2659170627593994,8,9,0,0,0.7135261297225952,789109,0.18457531929016113,worker1,0.18457531929016113,787797,1312,0.0,0,0,0.0,0,0
9474,1,0.62398362159729,5,5,1,2,0.8676663041114807,3940527,0.35573863983154297,worker1->worker2->jetson,0.1725308895111084,787797,1050041,0.0899648666381836,1049960,525750,0.09324288368225098,525668,1311
9475,1,0.2573995590209961,7,7,1,0,0.872185230255127,789108,0.17598342895507812,worker1,0.17598342895507812,787797,1311,0.0,0,0,0.0,0,0
9476,1,0.25951147079467773,0,0,1,0,0.7759301066398621,789109,0.1786668300628662,worker1,0.1786668300628662,787797,1312,0.0,0,0,0.0,0,0
9477,1,0.2552616596221924,2,2,1,0,0.9009736776351929,789109,0.17335724830627441,worker1,0.17335724830627441,787797,1312,0.0,0,0,0.0,0,0
9478,1,0.29569268226623535,6,6,1,0,0.9654832482337952,789109,0.2130429744720459,worker1,0.2130429744720459,787797,1312,0.0,0,0,0.0,0,0
9479,1,0.2569751739501953,6,6,1,0,0.9896059036254883,789109,0.17530250549316406,worker1,0.17530250549316406,787797,1312,0.0,0,0,0.0,0,0
9480,1,0.4504430294036865,4,4,1,1,0.8508509993553162,2889110,0.26277923583984375,worker1->worker2,0.17167901992797852,787797,1050041,0.09110021591186523,1049960,1312,0.0,0,0
9481,1,0.2658724784851074,8,8,1,0,0.7603210210800171,789109,0.18384242057800293,worker1,0.18384242057800293,787797,1312,0.0,0,0,0.0,0,0
9482,1,0.257232666015625,9,9,1,0,0.9310384392738342,789109,0.17534446716308594,worker1,0.17534446716308594,787797,1312,0.0,0,0,0.0,0,0
9483,1,0.2668154239654541,7,2,0,0,0.48725026845932007,789110,0.18483543395996094,worker1,0.18483543395996094,787797,1313,0.0,0,0,0.0,0,0
9484,1,0.2611055374145508,1,1,1,0,0.8390281200408936,789109,0.1794133186340332,worker1,0.1794133186340332,787797,1312,0.0,0,0,0.0,0,0
9485,1,0.2742154598236084,8,8,1,0,0.7282542586326599,789109,0.19179368019104004,worker1,0.19179368019104004,787797,1312,0.0,0,0,0.0,0,0
9486,1,0.2566337585449219,5,5,1,0,0.6629425883293152,789109,0.1748061180114746,worker1,0.1748061180114746,787797,1312,0.0,0,0,0.0,0,0
9487,1,0.45581722259521484,3,5,0,1,0.7657382488250732,2889110,0.26692914962768555,worker1->worker2,0.18057560920715332,787797,1050041,0.08635354042053223,1049960,1312,0.0,0,0
9488,1,0.612666130065918,3,3,1,3,0.7546114921569824,3940527,0.32444262504577637,worker1->worker2->jetson,0.18159079551696777,787797,1050041,0.0867152214050293,1049960,525750,0.0561366081237793,525668,1311
9489,1,0.2599310874938965,5,5,1,0,0.7080032825469971,789109,0.17828059196472168,worker1,0.17828059196472168,787797,1312,0.0,0,0,0.0,0,0
9490,1,0.26413702964782715,8,8,1,0,0.9998726844787598,789109,0.18194222450256348,worker1,0.18194222450256348,787797,1312,0.0,0,0,0.0,0,0
9491,1,0.45505332946777344,3,3,1,1,0.9769647121429443,2889110,0.26807546615600586,worker1->worker2,0.1783909797668457,787797,1050041,0.08968448638916016,1049960,1312,0.0,0,0
9492,1,0.2623615264892578,9,9,1,0,0.969882071018219,789108,0.18101835250854492,worker1,0.18101835250854492,787797,1311,0.0,0,0,0.0,0,0
9493,1,0.45244550704956055,7,5,0,1,0.49877822399139404,2889111,0.2650272846221924,worker1->worker2,0.17766857147216797,787797,1050041,0.08735871315002441,1049960,1313,0.0,0,0
9494,1,0.260845422744751,3,3,1,0,0.9623613953590393,789109,0.17882609367370605,worker1,0.17882609367370605,787797,1312,0.0,0,0,0.0,0,0
9495,1,0.4516482353210449,2,2,1,1,0.8155227303504944,2889110,0.2632944583892822,worker1->worker2,0.1765613555908203,787797,1050041,0.08673310279846191,1049960,1312,0.0,0,0
9496,1,0.4515211582183838,3,5,0,1,0.8070491552352905,2889110,0.2634711265563965,worker1->worker2,0.17552423477172852,787797,1050041,0.08794689178466797,1049960,1312,0.0,0,0
9497,1,0.2616603374481201,8,8,1,0,0.9992766976356506,789109,0.1798696517944336,worker1,0.1798696517944336,787797,1312,0.0,0,0,0.0,0,0
9498,1,0.25835680961608887,8,8,1,0,0.9995056390762329,789109,0.17644691467285156,worker1,0.17644691467285156,787797,1312,0.0,0,0,0.0,0,0
9499,1,0.2542567253112793,1,1,1,0,0.9983643889427185,789109,0.1735379695892334,worker1,0.1735379695892334,787797,1312,0.0,0,0,0.0,0,0
9500,1,0.5702650547027588,6,6,1,2,0.9904026985168457,3940527,0.3028275966644287,worker1->worker2->jetson,0.17380475997924805,787797,1050041,0.08697080612182617,1049960,525750,0.04205203056335449,525668,1311
9501,1,0.2560732364654541,4,4,1,0,0.9444308876991272,789109,0.1743459701538086,worker1,0.1743459701538086,787797,1312,0.0,0,0,0.0,0,0
9502,1,0.45134687423706055,3,6,0,1,0.6861640214920044,2889110,0.2615234851837158,worker1->worker2,0.17271947860717773,787797,1050041,0.08880400657653809,1049960,1312,0.0,0,0
9503,1,0.2593660354614258,9,9,1,0,0.9889581203460693,789109,0.17779278755187988,worker1,0.17779278755187988,787797,1312,0.0,0,0,0.0,0,0
9504,1,0.2574899196624756,7,7,1,0,0.9953919649124146,789109,0.17588114738464355,worker1,0.17588114738464355,787797,1312,0.0,0,0,0.0,0,0
9505,1,0.45047712326049805,4,4,1,1,0.9214305877685547,2889110,0.2622554302215576,worker1->worker2,0.1757199764251709,787797,1050041,0.08653545379638672,1049960,1312,0.0,0,0
9506,1,0.2616589069366455,2,6,0,0,0.7724542021751404,789109,0.18016338348388672,worker1,0.18016338348388672,787797,1312,0.0,0,0,0.0,0,0
9507,1,0.45314478874206543,4,4,1,1,0.9998525381088257,2889110,0.2651801109313965,worker1->worker2,0.17699050903320312,787797,1050041,0.08818960189819336,1049960,1312,0.0,0,0
9508,1,0.25798559188842773,0,1,0,0,0.8231168985366821,789109,0.17634248733520508,worker1,0.17634248733520508,787797,1312,0.0,0,0,0.0,0,0
9509,1,0.2566664218902588,4,7,0,0,0.7890006303787231,789109,0.17488384246826172,worker1,0.17488384246826172,787797,1312,0.0,0,0,0.0,0,0
9510,1,0.2571117877960205,4,4,1,0,0.9437361359596252,789109,0.17559146881103516,worker1,0.17559146881103516,787797,1312,0.0,0,0,0.0,0,0
9511,1,0.2560393810272217,7,7,1,0,0.9948476552963257,789109,0.17460083961486816,worker1,0.17460083961486816,787797,1312,0.0,0,0,0.0,0,0
9512,1,0.2583906650543213,3,3,1,0,0.9643059968948364,789109,0.176771879196167,worker1,0.176771879196167,787797,1312,0.0,0,0,0.0,0,0
9513,1,0.25469374656677246,4,4,1,0,0.875133216381073,789108,0.17324542999267578,worker1,0.17324542999267578,787797,1311,0.0,0,0,0.0,0,0
9514,1,0.25533199310302734,0,0,1,0,0.8247064352035522,789109,0.17360353469848633,worker1,0.17360353469848633,787797,1312,0.0,0,0,0.0,0,0
9515,1,0.45017337799072266,6,6,1,1,0.998189389705658,2889109,0.26247406005859375,worker1->worker2,0.17569589614868164,787797,1050041,0.08677816390991211,1049960,1311,0.0,0,0
9516,1,0.25997471809387207,3,3,1,0,0.6307302117347717,789109,0.1791219711303711,worker1,0.1791219711303711,787797,1312,0.0,0,0,0.0,0,0
9517,1,0.6012165546417236,4,2,0,3,0.6641901135444641,3940527,0.31443095207214355,worker1->worker2->jetson,0.17623305320739746,787797,1050041,0.08665084838867188,1049960,525750,0.05154705047607422,525668,1311
9518,1,0.25580787658691406,1,1,1,0,0.9715518355369568,789109,0.1748054027557373,worker1,0.1748054027557373,787797,1312,0.0,0,0,0.0,0,0
9519,1,0.2531754970550537,9,9,1,0,0.9027294516563416,789109,0.1711881160736084,worker1,0.1711881160736084,787797,1312,0.0,0,0,0.0,0,0
9520,1,0.2529780864715576,8,9,0,0,0.9619832038879395,789109,0.17123126983642578,worker1,0.17123126983642578,787797,1312,0.0,0,0,0.0,0,0
9521,1,0.48141026496887207,4,4,1,1,0.9865862131118774,2889110,0.28955841064453125,worker1->worker2,0.17393922805786133,787797,1050041,0.11561918258666992,1049960,1312,0.0,0,0
9522,1,0.25889015197753906,9,9,1,0,0.9990394711494446,789109,0.17659592628479004,worker1,0.17659592628479004,787797,1312,0.0,0,0,0.0,0,0
9523,1,0.44953274726867676,3,3,1,1,0.9988775849342346,2889110,0.2616441249847412,worker1->worker2,0.1740882396697998,787797,1050041,0.0875558853149414,1049960,1312,0.0,0,0
9524,1,0.6057887077331543,5,5,1,2,0.9587345719337463,3940527,0.3458569049835205,worker1->worker2->jetson,0.17571353912353516,787797,1050041,0.08654522895812988,1049960,525750,0.08359813690185547,525668,1311
9525,1,0.26037001609802246,3,5,0,0,0.691106379032135,789108,0.17773818969726562,worker1,0.17773818969726562,787797,1311,0.0,0,0,0.0,0,0
9526,1,0.25733351707458496,9,9,1,0,0.9819034337997437,789109,0.17556214332580566,worker1,0.17556214332580566,787797,1312,0.0,0,0,0.0,0,0
9527,1,0.25521397590637207,1,1,1,0,0.996364951133728,789108,0.17358899116516113,worker1,0.17358899116516113,787797,1311,0.0,0,0,0.0,0,0
9528,1,0.2546422481536865,0,0,1,0,0.8873194456100464,789109,0.17395687103271484,worker1,0.17395687103271484,787797,1312,0.0,0,0,0.0,0,0
9529,1,0.2559778690338135,4,4,1,0,0.8350346684455872,789109,0.17441344261169434,worker1,0.17441344261169434,787797,1312,0.0,0,0,0.0,0,0
9530,1,0.2554631233215332,8,8,1,0,0.9205471277236938,789109,0.17305278778076172,worker1,0.17305278778076172,787797,1312,0.0,0,0,0.0,0,0
9531,1,0.45000362396240234,6,6,1,1,0.9998828172683716,2889110,0.2620530128479004,worker1->worker2,0.17380809783935547,787797,1050041,0.08824491500854492,1049960,1312,0.0,0,0
9532,1,0.2591898441314697,9,9,1,0,0.7358549237251282,789109,0.17711949348449707,worker1,0.17711949348449707,787797,1312,0.0,0,0,0.0,0,0
9533,1,0.25708985328674316,5,5,1,0,0.7036682963371277,789109,0.1750805377960205,worker1,0.1750805377960205,787797,1312,0.0,0,0,0.0,0,0
9534,1,0.44893336296081543,0,0,1,1,0.5218262076377869,2889110,0.26100730895996094,worker1->worker2,0.1749131679534912,787797,1050041,0.08609414100646973,1049960,1312,0.0,0,0
9535,1,0.45176148414611816,6,6,1,1,0.9928396940231323,2889110,0.263714075088501,worker1->worker2,0.17718172073364258,787797,1050041,0.0865323543548584,1049960,1312,0.0,0,0
9536,1,0.2579035758972168,0,0,1,0,0.7576091885566711,789109,0.17635846138000488,worker1,0.17635846138000488,787797,1312,0.0,0,0,0.0,0,0
9537,1,0.5750272274017334,3,3,1,2,0.5967395305633545,3940527,0.31325697898864746,worker1->worker2->jetson,0.17424345016479492,787797,1050041,0.08609604835510254,1049960,525750,0.05291748046875,525668,1311
9538,1,0.25647640228271484,6,6,1,0,0.9999315738677979,789109,0.1751546859741211,worker1,0.1751546859741211,787797,1312,0.0,0,0,0.0,0,0
9539,1,0.2533707618713379,6,3,0,0,0.7475793957710266,789109,0.17264509201049805,worker1,0.17264509201049805,787797,1312,0.0,0,0,0.0,0,0
9540,1,0.44879627227783203,6,6,1,1,0.9864241480827332,2889110,0.2609825134277344,worker1->worker2,0.1726689338684082,787797,1050041,0.08831357955932617,1049960,1312,0.0,0,0
9541,1,0.25720763206481934,7,7,1,0,0.9462965130805969,789109,0.17610788345336914,worker1,0.17610788345336914,787797,1312,0.0,0,0,0.0,0,0
9542,1,0.25522494316101074,0,0,1,0,0.9920004606246948,789109,0.17333030700683594,worker1,0.17333030700683594,787797,1312,0.0,0,0,0.0,0,0
9543,1,0.25615954399108887,5,5,1,0,0.9156378507614136,789109,0.1743147373199463,worker1,0.1743147373199463,787797,1312,0.0,0,0,0.0,0,0
9544,1,0.25815510749816895,4,2,0,0,0.7066560983657837,789109,0.1763749122619629,worker1,0.1763749122619629,787797,1312,0.0,0,0,0.0,0,0
9545,1,0.25615739822387695,2,2,1,0,0.9089139699935913,789109,0.1742997169494629,worker1,0.1742997169494629,787797,1312,0.0,0,0,0.0,0,0
9546,1,0.2566068172454834,7,7,1,0,0.8816542625427246,789109,0.17479491233825684,worker1,0.17479491233825684,787797,1312,0.0,0,0,0.0,0,0
9547,1,0.6353716850280762,6,6,1,3,0.8444668054580688,3940527,0.3359551429748535,worker1->worker2->jetson,0.17473697662353516,787797,1050041,0.08654069900512695,1049960,525750,0.0746774673461914,525668,1311
9548,1,0.25646090507507324,9,1,0,0,0.7736198902130127,789109,0.1747269630432129,worker1,0.1747269630432129,787797,1312,0.0,0,0,0.0,0,0
9549,1,0.2549471855163574,4,4,1,0,0.8640386462211609,789109,0.17328548431396484,worker1,0.17328548431396484,787797,1312,0.0,0,0,0.0,0,0
9550,1,0.2561984062194824,9,9,1,0,0.9882307052612305,789109,0.17437267303466797,worker1,0.17437267303466797,787797,1312,0.0,0,0,0.0,0,0
9551,1,0.25829219818115234,0,8,0,0,0.6946658492088318,789109,0.1766653060913086,worker1,0.1766653060913086,787797,1312,0.0,0,0,0.0,0,0
9552,1,0.25748395919799805,0,8,0,0,0.587763786315918,789108,0.17529797554016113,worker1,0.17529797554016113,787797,1311,0.0,0,0,0.0,0,0
9553,1,0.2565488815307617,9,9,1,0,0.9996100068092346,789109,0.17473649978637695,worker1,0.17473649978637695,787797,1312,0.0,0,0,0.0,0,0
9554,1,0.25690388679504395,2,2,1,0,0.856713056564331,789108,0.17522835731506348,worker1,0.17522835731506348,787797,1311,0.0,0,0,0.0,0,0
9555,1,0.2564728260040283,2,2,1,0,0.9650828242301941,789109,0.1748213768005371,worker1,0.1748213768005371,787797,1312,0.0,0,0,0.0,0,0
9556,1,0.25865602493286133,7,7,1,0,0.957914412021637,789108,0.17673206329345703,worker1,0.17673206329345703,787797,1311,0.0,0,0,0.0,0,0
9557,1,0.25621914863586426,9,9,1,0,0.8844619989395142,789109,0.17466330528259277,worker1,0.17466330528259277,787797,1312,0.0,0,0,0.0,0,0
9558,1,0.47191429138183594,6,6,1,1,0.9769887328147888,2889110,0.27996158599853516,worker1->worker2,0.17562246322631836,787797,1050041,0.1043391227722168,1049960,1312,0.0,0,0
9559,1,0.6035068035125732,5,5,1,3,0.5969142317771912,3940527,0.313582181930542,worker1->worker2->jetson,0.17981839179992676,787797,1050041,0.08702635765075684,1049960,525750,0.0467374324798584,525668,1311
9560,1,0.259077787399292,4,4,1,0,0.8291778564453125,789109,0.177398681640625,worker1,0.177398681640625,787797,1312,0.0,0,0,0.0,0,0
9561,1,0.4550011157989502,9,9,1,1,0.94776451587677,2889108,0.26705336570739746,worker1->worker2,0.17679476737976074,787797,1050041,0.09025859832763672,1049960,1310,0.0,0,0
9562,1,0.2578542232513428,9,1,0,0,0.7545679807662964,789109,0.17612624168395996,worker1,0.17612624168395996,787797,1312,0.0,0,0,0.0,0,0
9563,1,0.448305606842041,8,8,1,1,0.9933096170425415,2889110,0.2603919506072998,worker1->worker2,0.17412900924682617,787797,1050041,0.08626294136047363,1049960,1312,0.0,0,0
9564,1,0.4508628845214844,2,4,0,1,0.7226902842521667,2889110,0.2630288600921631,worker1->worker2,0.17656922340393066,787797,1050041,0.08645963668823242,1049960,1312,0.0,0,0
9565,1,0.25812220573425293,6,2,0,0,0.8140479922294617,789109,0.17766690254211426,worker1,0.17766690254211426,787797,1312,0.0,0,0,0.0,0,0
9566,1,0.25527286529541016,9,9,1,0,0.9744755625724792,789109,0.17424559593200684,worker1,0.17424559593200684,787797,1312,0.0,0,0,0.0,0,0
9567,1,0.25551700592041016,0,2,0,0,0.7475825548171997,789109,0.1740553379058838,worker1,0.1740553379058838,787797,1312,0.0,0,0,0.0,0,0
9568,1,0.25548791885375977,8,0,0,0,0.6155879497528076,789109,0.17366433143615723,worker1,0.17366433143615723,787797,1312,0.0,0,0,0.0,0,0
9569,1,0.25623559951782227,0,0,1,0,0.7780594229698181,789109,0.17458057403564453,worker1,0.17458057403564453,787797,1312,0.0,0,0,0.0,0,0
9570,1,0.4503164291381836,3,3,1,1,0.9544076919555664,2889110,0.2617685794830322,worker1->worker2,0.17413902282714844,787797,1050041,0.08762955665588379,1049960,1312,0.0,0,0
9571,1,0.45276570320129395,3,2,0,1,0.6785911321640015,2889110,0.265056848526001,worker1->worker2,0.17632460594177246,787797,1050041,0.08873224258422852,1049960,1312,0.0,0,0
9572,1,0.2583935260772705,6,6,1,0,0.8678892850875854,789109,0.17624878883361816,worker1,0.17624878883361816,787797,1312,0.0,0,0,0.0,0,0
9573,1,0.2544271945953369,8,8,1,0,0.9400926232337952,789109,0.17291593551635742,worker1,0.17291593551635742,787797,1312,0.0,0,0,0.0,0,0
9574,1,0.25494837760925293,5,5,1,0,0.8648378252983093,789109,0.17315077781677246,worker1,0.17315077781677246,787797,1312,0.0,0,0,0.0,0,0
9575,1,0.2537996768951416,9,9,1,0,0.9957069754600525,789109,0.17346429824829102,worker1,0.17346429824829102,787797,1312,0.0,0,0,0.0,0,0
9576,1,0.2546956539154053,5,5,1,0,0.8317164182662964,789109,0.17376017570495605,worker1,0.17376017570495605,787797,1312,0.0,0,0,0.0,0,0
9577,1,0.25444626808166504,7,7,1,0,0.9883177876472473,789109,0.17304325103759766,worker1,0.17304325103759766,787797,1312,0.0,0,0,0.0,0,0
9578,1,0.47010278701782227,8,0,0,1,0.508272111415863,2889109,0.27762889862060547,worker1->worker2,0.17499709129333496,787797,1050041,0.10263180732727051,1049960,1311,0.0,0,0
9579,1,0.2599468231201172,3,3,1,0,0.8518722057342529,789109,0.17795562744140625,worker1,0.17795562744140625,787797,1312,0.0,0,0,0.0,0,0
9580,1,0.4510793685913086,6,6,1,1,0.6147443056106567,2889110,0.26378297805786133,worker1->worker2,0.17711234092712402,787797,1050041,0.0866706371307373,1049960,1312,0.0,0,0
9581,1,0.25791287422180176,5,5,1,0,0.9714105725288391,789109,0.1765282154083252,worker1,0.1765282154083252,787797,1312,0.0,0,0,0.0,0,0
9582,1,0.25576257705688477,2,3,0,0,0.823173999786377,789108,0.17470788955688477,worker1,0.17470788955688477,787797,1311,0.0,0,0,0.0,0,0
9583,1,0.4489436149597168,3,2,0,1,0.808944582939148,2889109,0.26076555252075195,worker1->worker2,0.17415118217468262,787797,1050041,0.08661437034606934,1049960,1311,0.0,0,0
9584,1,0.2578926086425781,0,0,1,0,0.9621371030807495,789109,0.17624235153198242,worker1,0.17624235153198242,787797,1312,0.0,0,0,0.0,0,0
9585,1,0.2551760673522949,9,9,1,0,0.7715339660644531,789109,0.17347359657287598,worker1,0.17347359657287598,787797,1312,0.0,0,0,0.0,0,0
9586,1,0.4483187198638916,4,4,1,1,0.9961724877357483,2889110,0.25890183448791504,worker1->worker2,0.1725020408630371,787797,1050041,0.08639979362487793,1049960,1312,0.0,0,0
9587,1,0.25824952125549316,8,8,1,0,0.7084192633628845,789109,0.17663002014160156,worker1,0.17663002014160156,787797,1312,0.0,0,0,0.0,0,0
9588,1,0.25513195991516113,4,4,1,0,0.8640050888061523,789109,0.1732313632965088,worker1,0.1732313632965088,787797,1312,0.0,0,0,0.0,0,0
9589,1,0.2559342384338379,1,1,1,0,0.6590630412101746,789109,0.17336201667785645,worker1,0.17336201667785645,787797,1312,0.0,0,0,0.0,0,0
9590,1,0.5798416137695312,5,2,0,2,0.8871599435806274,3940527,0.31446361541748047,worker1->worker2->jetson,0.17480111122131348,787797,1050041,0.08687639236450195,1049960,525750,0.05278611183166504,525668,1311
9591,1,0.4572784900665283,5,5,1,1,0.9502938985824585,2889110,0.2698192596435547,worker1->worker2,0.18026304244995117,787797,1050041,0.08955621719360352,1049960,1312,0.0,0,0
9592,1,0.25882697105407715,0,0,1,0,0.992625892162323,789108,0.17731308937072754,worker1,0.17731308937072754,787797,1311,0.0,0,0,0.0,0,0
9593,1,0.255277156829834,6,6,1,0,0.9895138740539551,789109,0.1748061180114746,worker1,0.1748061180114746,787797,1312,0.0,0,0,0.0,0,0
9594,1,0.25446653366088867,4,4,1,0,0.9832369685173035,789109,0.17378950119018555,worker1,0.17378950119018555,787797,1312,0.0,0,0,0.0,0,0
9595,1,0.46889424324035645,5,3,0,1,0.9110890030860901,2889110,0.276348352432251,worker1->worker2,0.17802929878234863,787797,1050041,0.09831905364990234,1049960,1312,0.0,0,0
9596,1,0.2682309150695801,9,9,1,0,0.9606854319572449,789109,0.1864454746246338,worker1,0.1864454746246338,787797,1312,0.0,0,0,0.0,0,0
9597,1,0.44971561431884766,4,4,1,1,0.9042805433273315,2889110,0.26152706146240234,worker1->worker2,0.17386698722839355,787797,1050041,0.08766007423400879,1049960,1312,0.0,0,0
9598,1,0.2573976516723633,6,6,1,0,0.9028515815734863,789109,0.1760413646697998,worker1,0.1760413646697998,787797,1312,0.0,0,0,0.0,0,0
9599,1,0.25560760498046875,4,4,1,0,0.9365952610969543,789109,0.17463159561157227,worker1,0.17463159561157227,787797,1312,0.0,0,0,0.0,0,0
9600,1,0.2541959285736084,0,0,1,0,0.9947649240493774,789109,0.17249703407287598,worker1,0.17249703407287598,787797,1312,0.0,0,0,0.0,0,0
9601,1,0.4477808475494385,2,2,1,1,0.9388976097106934,2889110,0.25965023040771484,worker1->worker2,0.17299962043762207,787797,1050041,0.08665060997009277,1049960,1312,0.0,0,0
9602,1,0.2727057933807373,4,4,1,0,0.8650903105735779,789109,0.19037270545959473,worker1,0.19037270545959473,787797,1312,0.0,0,0,0.0,0,0
9603,1,0.5630557537078857,4,5,0,2,0.5821875333786011,3940527,0.30567407608032227,worker1->worker2->jetson,0.17122340202331543,787797,1050041,0.08704876899719238,1049960,525750,0.04740190505981445,525668,1311
9604,1,0.2565004825592041,1,1,1,0,0.9887154698371887,789109,0.1753244400024414,worker1,0.1753244400024414,787797,1312,0.0,0,0,0.0,0,0
9605,1,0.45113348960876465,6,6,1,1,0.9395893812179565,2889110,0.26323413848876953,worker1->worker2,0.17258787155151367,787797,1050041,0.09064626693725586,1049960,1312,0.0,0,0
9606,1,0.25599050521850586,8,8,1,0,0.8988681435585022,789109,0.17445158958435059,worker1,0.17445158958435059,787797,1312,0.0,0,0,0.0,0,0
9607,1,0.25161314010620117,0,0,1,0,0.9592866897583008,789109,0.17130160331726074,worker1,0.17130160331726074,787797,1312,0.0,0,0,0.0,0,0
9608,1,0.2527003288269043,6,6,1,0,0.9502182006835938,789109,0.17104744911193848,worker1,0.17104744911193848,787797,1312,0.0,0,0,0.0,0,0
9609,1,0.2520711421966553,5,5,1,0,0.9725032448768616,789109,0.17028498649597168,worker1,0.17028498649597168,787797,1312,0.0,0,0,0.0,0,0
9610,1,0.25263357162475586,7,7,1,0,0.7428696751594543,789109,0.17136025428771973,worker1,0.17136025428771973,787797,1312,0.0,0,0,0.0,0,0
9611,1,0.25214409828186035,0,0,1,0,0.9449911713600159,789109,0.17141389846801758,worker1,0.17141389846801758,787797,1312,0.0,0,0,0.0,0,0
9612,1,0.4685535430908203,3,7,0,1,0.7196195721626282,2889110,0.27560973167419434,worker1->worker2,0.17385005950927734,787797,1050041,0.10175967216491699,1049960,1312,0.0,0,0
9613,1,0.258847713470459,9,9,1,0,0.9845481514930725,789109,0.17728543281555176,worker1,0.17728543281555176,787797,1312,0.0,0,0,0.0,0,0
9614,1,0.25917577743530273,6,6,1,0,0.9883337020874023,789109,0.1772758960723877,worker1,0.1772758960723877,787797,1312,0.0,0,0,0.0,0,0
9615,1,0.26024508476257324,3,3,1,0,0.5724586844444275,789109,0.17855048179626465,worker1,0.17855048179626465,787797,1312,0.0,0,0,0.0,0,0
9616,1,0.25521135330200195,3,3,1,0,0.7934699654579163,789109,0.1734166145324707,worker1,0.1734166145324707,787797,1312,0.0,0,0,0.0,0,0
9617,1,0.25899577140808105,6,6,1,0,0.7754758596420288,789109,0.17745113372802734,worker1,0.17745113372802734,787797,1312,0.0,0,0,0.0,0,0
9618,1,0.25806450843811035,4,7,0,0,0.5359988212585449,789109,0.176041841506958,worker1,0.176041841506958,787797,1312,0.0,0,0,0.0,0,0
9619,1,0.44896936416625977,7,7,1,1,0.5870752334594727,2889110,0.2616841793060303,worker1->worker2,0.17467403411865234,787797,1050041,0.08701014518737793,1049960,1312,0.0,0,0
9620,1,0.2588613033294678,5,3,0,0,0.5014589428901672,789109,0.1770801544189453,worker1,0.1770801544189453,787797,1312,0.0,0,0,0.0,0,0
9621,1,0.25577878952026367,3,3,1,0,0.6436379551887512,789109,0.1741025447845459,worker1,0.1741025447845459,787797,1312,0.0,0,0,0.0,0,0
9622,1,0.2548186779022217,5,5,1,0,0.998358428478241,789108,0.17318367958068848,worker1,0.17318367958068848,787797,1311,0.0,0,0,0.0,0,0
9623,1,0.25739073753356934,7,7,1,0,0.8030920624732971,789109,0.17562603950500488,worker1,0.17562603950500488,787797,1312,0.0,0,0,0.0,0,0
