sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,protocol_bytes,remote_compute_time_sec,path,worker1_compute_time_sec,worker1_request_bytes,worker1_response_bytes,worker2_compute_time_sec,worker2_request_bytes,worker2_response_bytes
9230,1,0.26510167121887207,8,8,1,0,0.8643726706504822,789109,0.18282699584960938,worker1,0.18282699584960938,787797,1312,0.0,0,0
9231,1,0.2826979160308838,7,7,1,0,0.7864634394645691,789109,0.20060944557189941,worker1,0.20060944557189941,787797,1312,0.0,0,0
9232,1,0.38022279739379883,2,2,1,1,0.9527524709701538,789109,0.29814600944519043,worker1,0.29814600944519043,787797,1312,0.0,0,0
9233,1,0.3681061267852783,3,3,1,1,0.8656373023986816,789109,0.28568458557128906,worker1,0.28568458557128906,787797,1312,0.0,0,0
9234,1,0.27621984481811523,0,0,1,0,0.8171054720878601,789109,0.1941828727722168,worker1,0.1941828727722168,787797,1312,0.0,0,0
9235,1,0.2723097801208496,1,1,1,0,0.9810647368431091,789109,0.190185546875,worker1,0.190185546875,787797,1312,0.0,0,0
9236,1,0.2726907730102539,7,6,0,0,0.7614938020706177,789109,0.19074034690856934,worker1,0.19074034690856934,787797,1312,0.0,0,0
9237,1,0.28307652473449707,5,5,1,0,0.8178658485412598,789109,0.20111775398254395,worker1,0.20111775398254395,787797,1312,0.0,0,0
9238,1,0.26722216606140137,8,8,1,0,0.944902777671814,789108,0.18564414978027344,worker1,0.18564414978027344,787797,1311,0.0,0,0
9239,1,0.38309454917907715,9,9,1,1,0.9704603552818298,789109,0.3011927604675293,worker1,0.3011927604675293,787797,1312,0.0,0,0
9240,1,0.3833615779876709,6,2,0,1,0.965785026550293,789108,0.3013312816619873,worker1,0.3013312816619873,787797,1311,0.0,0,0
9241,1,0.2820858955383301,9,9,1,0,0.8565401434898376,789109,0.20011210441589355,worker1,0.20011210441589355,787797,1312,0.0,0,0
9242,1,0.28234052658081055,8,8,1,0,0.9983876943588257,789109,0.20031237602233887,worker1,0.20031237602233887,787797,1312,0.0,0,0
9243,1,0.3768599033355713,7,7,1,1,0.9581105709075928,789109,0.29424238204956055,worker1,0.29424238204956055,787797,1312,0.0,0,0
9244,1,0.377185583114624,2,2,1,1,0.9670507311820984,789109,0.295046329498291,worker1,0.295046329498291,787797,1312,0.0,0,0
9245,1,0.6304271221160889,4,2,0,3,0.7622788548469543,1840527,0.487811803817749,worker1->worker2,0.30686092376708984,787797,525750,0.18095088005065918,525668,1312
9246,1,0.27869486808776855,4,4,1,0,0.9930692911148071,789109,0.19565320014953613,worker1,0.19565320014953613,787797,1312,0.0,0,0
9247,1,0.37682414054870605,3,3,1,1,0.9417126774787903,789109,0.29351377487182617,worker1,0.29351377487182617,787797,1312,0.0,0,0
9248,1,0.2770824432373047,7,7,1,0,0.9791228771209717,789109,0.19501352310180664,worker1,0.19501352310180664,787797,1312,0.0,0,0
9249,1,0.3694741725921631,7,7,1,1,0.986244261264801,789108,0.2873501777648926,worker1,0.2873501777648926,787797,1311,0.0,0,0
9250,1,0.2755894660949707,0,8,0,0,0.831646740436554,789108,0.1936943531036377,worker1,0.1936943531036377,787797,1311,0.0,0,0
9251,1,0.27985239028930664,8,8,1,0,0.9997252821922302,789109,0.19791603088378906,worker1,0.19791603088378906,787797,1312,0.0,0,0
9252,1,0.27779507637023926,3,3,1,0,0.761425793170929,789108,0.19653725624084473,worker1,0.19653725624084473,787797,1311,0.0,0,0
9253,1,0.2787947654724121,8,8,1,0,0.9086739420890808,789109,0.19662070274353027,worker1,0.19662070274353027,787797,1312,0.0,0,0
9254,1,0.2816178798675537,9,8,0,0,0.7407723069190979,789109,0.19955730438232422,worker1,0.19955730438232422,787797,1312,0.0,0,0
9255,1,0.2710106372833252,7,7,1,0,0.9990969896316528,789109,0.18938732147216797,worker1,0.18938732147216797,787797,1312,0.0,0,0
9256,1,0.2729208469390869,6,6,1,0,0.9533666968345642,789109,0.19126296043395996,worker1,0.19126296043395996,787797,1312,0.0,0,0
9257,1,0.27788448333740234,4,4,1,0,0.669140100479126,789108,0.1956465244293213,worker1,0.1956465244293213,787797,1311,0.0,0,0
9258,1,0.38666772842407227,7,7,1,1,0.8437086939811707,789109,0.3047478199005127,worker1,0.3047478199005127,787797,1312,0.0,0,0
9259,1,0.2696974277496338,6,6,1,0,0.9577947854995728,789109,0.18794035911560059,worker1,0.18794035911560059,787797,1312,0.0,0,0
9260,1,0.2711195945739746,3,3,1,0,0.6554628014564514,789109,0.18912363052368164,worker1,0.18912363052368164,787797,1312,0.0,0,0
9261,1,0.27585816383361816,1,1,1,0,0.9999760389328003,789109,0.1939232349395752,worker1,0.1939232349395752,787797,1312,0.0,0,0
9262,1,0.3792552947998047,4,4,1,1,0.9529266953468323,789109,0.29686713218688965,worker1,0.29686713218688965,787797,1312,0.0,0,0
9263,1,0.28772974014282227,2,3,0,0,0.7442113161087036,789109,0.2058568000793457,worker1,0.2058568000793457,787797,1312,0.0,0,0
9264,1,0.2818427085876465,8,8,1,0,0.9835726618766785,789109,0.19977164268493652,worker1,0.19977164268493652,787797,1312,0.0,0,0
9265,1,0.5326993465423584,0,0,1,2,0.9813434481620789,1840527,0.391826868057251,worker1->worker2,0.2838113307952881,787797,525750,0.10801553726196289,525668,1312
9266,1,0.27843761444091797,4,4,1,0,0.9143089056015015,789109,0.1952500343322754,worker1,0.1952500343322754,787797,1312,0.0,0,0
9267,1,0.3701496124267578,6,6,1,1,0.9437406659126282,789109,0.28811097145080566,worker1,0.28811097145080566,787797,1312,0.0,0,0
9268,1,0.27341318130493164,3,3,1,0,0.6005866527557373,789109,0.1908268928527832,worker1,0.1908268928527832,787797,1312,0.0,0,0
9269,1,0.2732875347137451,9,9,1,0,0.9999544620513916,789109,0.19121289253234863,worker1,0.19121289253234863,787797,1312,0.0,0,0
9270,1,0.38370275497436523,0,0,1,1,0.9994076490402222,789109,0.30135083198547363,worker1,0.30135083198547363,787797,1312,0.0,0,0
9271,1,0.2779426574707031,0,0,1,0,0.7576091885566711,789109,0.19554662704467773,worker1,0.19554662704467773,787797,1312,0.0,0,0
9272,1,0.37629032135009766,3,3,1,1,0.9286040663719177,789109,0.29418349266052246,worker1,0.29418349266052246,787797,1312,0.0,0,0
9273,1,0.37435197830200195,4,5,0,1,0.7295895218849182,789109,0.2928774356842041,worker1,0.2928774356842041,787797,1312,0.0,0,0
9274,1,0.2840139865875244,8,8,1,0,0.9984480142593384,789109,0.20175671577453613,worker1,0.20175671577453613,787797,1312,0.0,0,0
9275,1,0.3768641948699951,6,6,1,1,0.9838834404945374,789109,0.2950294017791748,worker1,0.2950294017791748,787797,1312,0.0,0,0
9276,1,0.38695549964904785,1,1,1,1,0.8800287246704102,789109,0.3049938678741455,worker1,0.3049938678741455,787797,1312,0.0,0,0
9277,1,0.5143041610717773,8,8,1,2,0.9146775007247925,1840527,0.37644195556640625,worker1->worker2,0.30044054985046387,787797,525750,0.07600140571594238,525668,1312
9278,1,0.27175354957580566,4,4,1,0,0.9680023789405823,789109,0.18756532669067383,worker1,0.18756532669067383,787797,1312,0.0,0,0
9279,1,0.26736950874328613,1,1,1,0,0.5603350400924683,789109,0.18665027618408203,worker1,0.18665027618408203,787797,1312,0.0,0,0
9280,1,0.28542113304138184,1,1,1,0,0.9939140677452087,789109,0.2041027545928955,worker1,0.2041027545928955,787797,1312,0.0,0,0
9281,1,0.2755157947540283,0,0,1,0,0.7121524214744568,789109,0.19403672218322754,worker1,0.19403672218322754,787797,1312,0.0,0,0
9282,1,0.27556872367858887,9,9,1,0,0.9345371127128601,789109,0.19453096389770508,worker1,0.19453096389770508,787797,1312,0.0,0,0
9283,1,0.27745914459228516,9,0,0,0,0.831459641456604,789108,0.19523286819458008,worker1,0.19523286819458008,787797,1311,0.0,0,0
9284,1,0.2756979465484619,0,0,1,0,0.9953692555427551,789109,0.19237923622131348,worker1,0.19237923622131348,787797,1312,0.0,0,0
9285,1,0.5424540042877197,3,3,1,2,0.9592731595039368,1840527,0.40225863456726074,worker1->worker2,0.2976539134979248,787797,525750,0.10460472106933594,525668,1312
9286,1,0.37653589248657227,4,4,1,1,0.9963716268539429,789109,0.2935504913330078,worker1,0.2935504913330078,787797,1312,0.0,0,0
9287,1,0.27057743072509766,7,7,1,0,0.9995463490486145,789109,0.18805313110351562,worker1,0.18805313110351562,787797,1312,0.0,0,0
9288,1,0.2794506549835205,3,3,1,0,0.838616669178009,789108,0.19748759269714355,worker1,0.19748759269714355,787797,1311,0.0,0,0
9289,1,0.2782883644104004,8,8,1,0,0.9982072114944458,789109,0.196152925491333,worker1,0.196152925491333,787797,1312,0.0,0,0
9290,1,0.37836670875549316,9,9,1,1,0.9764392375946045,789109,0.296433687210083,worker1,0.296433687210083,787797,1312,0.0,0,0
9291,1,0.2727208137512207,3,3,1,0,0.7953889966011047,789109,0.19067168235778809,worker1,0.19067168235778809,787797,1312,0.0,0,0
9292,1,0.2691190242767334,5,5,1,0,0.9015401005744934,789109,0.1871204376220703,worker1,0.1871204376220703,787797,1312,0.0,0,0
9293,1,0.277789831161499,4,4,1,0,0.5485172867774963,789109,0.1957414150238037,worker1,0.1957414150238037,787797,1312,0.0,0,0
9294,1,0.27919936180114746,9,9,1,0,0.9017477631568909,789109,0.19753742218017578,worker1,0.19753742218017578,787797,1312,0.0,0,0
9295,1,0.3802039623260498,3,5,0,1,0.7260178923606873,789109,0.2979903221130371,worker1,0.2979903221130371,787797,1312,0.0,0,0
9296,1,0.27598023414611816,9,9,1,0,0.744704008102417,789108,0.1937711238861084,worker1,0.1937711238861084,787797,1311,0.0,0,0
9297,1,0.3694918155670166,3,3,1,1,0.908240556716919,789108,0.2873959541320801,worker1,0.2873959541320801,787797,1311,0.0,0,0
9298,1,0.277099609375,3,5,0,0,0.6163651347160339,789109,0.19521307945251465,worker1,0.19521307945251465,787797,1312,0.0,0,0
9299,1,0.3884716033935547,4,4,1,1,0.9917545318603516,789109,0.3061649799346924,worker1,0.3061649799346924,787797,1312,0.0,0,0
9300,1,0.27700209617614746,9,9,1,0,0.9917439818382263,789109,0.1948535442352295,worker1,0.1948535442352295,787797,1312,0.0,0,0
9301,1,0.27611827850341797,6,6,1,0,0.9181088209152222,789109,0.1939527988433838,worker1,0.1939527988433838,787797,1312,0.0,0,0
9302,1,0.28134632110595703,8,8,1,0,0.9956925511360168,789109,0.19918107986450195,worker1,0.19918107986450195,787797,1312,0.0,0,0
9303,1,0.38884520530700684,2,2,1,1,0.9388976097106934,789109,0.3074932098388672,worker1,0.3074932098388672,787797,1312,0.0,0,0
9304,1,0.27416086196899414,7,0,0,0,0.6500731706619263,789109,0.1921701431274414,worker1,0.1921701431274414,787797,1312,0.0,0,0
9305,1,0.2717854976654053,6,6,1,0,0.9800757169723511,789109,0.18984365463256836,worker1,0.18984365463256836,787797,1312,0.0,0,0
9306,1,0.27448391914367676,0,0,1,0,0.9536417722702026,789109,0.19277238845825195,worker1,0.19277238845825195,787797,1312,0.0,0,0
9307,1,0.26877355575561523,4,4,1,0,0.9884427189826965,789109,0.18614983558654785,worker1,0.18614983558654785,787797,1312,0.0,0,0
9308,1,0.3830733299255371,6,6,1,1,0.9913835525512695,789109,0.3009154796600342,worker1,0.3009154796600342,787797,1312,0.0,0,0
9309,1,0.28097963333129883,8,8,1,0,0.8389784097671509,789109,0.19884324073791504,worker1,0.19884324073791504,787797,1312,0.0,0,0
9310,1,0.27456021308898926,4,4,1,0,0.9143882393836975,789109,0.1925194263458252,worker1,0.1925194263458252,787797,1312,0.0,0,0
9311,1,0.2804434299468994,1,1,1,0,0.9934866428375244,789109,0.19826197624206543,worker1,0.19826197624206543,787797,1312,0.0,0,0
9312,1,0.27967357635498047,2,2,1,0,0.8021094799041748,789109,0.19811010360717773,worker1,0.19811010360717773,787797,1312,0.0,0,0
9313,1,0.2721714973449707,6,6,1,0,0.7713453769683838,789109,0.1899864673614502,worker1,0.1899864673614502,787797,1312,0.0,0,0
9314,1,0.542428731918335,2,2,1,2,0.789047122001648,1840526,0.4006943702697754,worker1->worker2,0.2968873977661133,787797,525750,0.10380697250366211,525668,1311
9315,1,0.3674893379211426,3,3,1,1,0.9943194389343262,789109,0.28485560417175293,worker1,0.28485560417175293,787797,1312,0.0,0,0
9316,1,0.2788882255554199,4,4,1,0,0.9443575143814087,789109,0.19622325897216797,worker1,0.19622325897216797,787797,1312,0.0,0,0
9317,1,0.2784125804901123,9,9,1,0,0.9908434152603149,789109,0.19637060165405273,worker1,0.19637060165405273,787797,1312,0.0,0,0
9318,1,0.2752683162689209,0,0,1,0,0.6884399652481079,789109,0.1936349868774414,worker1,0.1936349868774414,787797,1312,0.0,0,0
9319,1,0.2725811004638672,9,9,1,0,0.999923586845398,789108,0.1904163360595703,worker1,0.1904163360595703,787797,1311,0.0,0,0
9320,1,0.2764616012573242,0,0,1,0,0.9455716609954834,789109,0.1941835880279541,worker1,0.1941835880279541,787797,1312,0.0,0,0
9321,1,0.26906418800354004,0,0,1,0,0.9730471968650818,789109,0.18724465370178223,worker1,0.18724465370178223,787797,1312,0.0,0,0
9322,1,0.28343725204467773,9,9,1,0,0.9996612071990967,789109,0.20131897926330566,worker1,0.20131897926330566,787797,1312,0.0,0,0
9323,1,0.39072608947753906,5,5,1,1,0.600473165512085,789108,0.30848050117492676,worker1,0.30848050117492676,787797,1311,0.0,0,0
9324,1,0.28267788887023926,7,3,0,0,0.9041627645492554,789109,0.19995498657226562,worker1,0.19995498657226562,787797,1312,0.0,0,0
9325,1,0.27560925483703613,2,2,1,0,0.9266009330749512,789109,0.1936500072479248,worker1,0.1936500072479248,787797,1312,0.0,0,0
9326,1,0.2718470096588135,7,7,1,0,0.7654505968093872,789109,0.18956208229064941,worker1,0.18956208229064941,787797,1312,0.0,0,0
9327,1,0.2742135524749756,8,8,1,0,0.9676806926727295,789109,0.19208383560180664,worker1,0.19208383560180664,787797,1312,0.0,0,0
9328,1,0.28309059143066406,8,8,1,0,0.8431261777877808,789109,0.20176148414611816,worker1,0.20176148414611816,787797,1312,0.0,0,0
9329,1,0.2807912826538086,5,5,1,0,0.9338648319244385,789109,0.19873428344726562,worker1,0.19873428344726562,787797,1312,0.0,0,0
9330,1,0.28113293647766113,2,2,1,0,0.9920139908790588,789109,0.19903993606567383,worker1,0.19903993606567383,787797,1312,0.0,0,0
9331,1,0.26956892013549805,0,0,1,0,0.965473473072052,789108,0.18585705757141113,worker1,0.18585705757141113,787797,1311,0.0,0,0
9332,1,0.2745707035064697,7,7,1,0,0.9138729572296143,789109,0.19325828552246094,worker1,0.19325828552246094,787797,1312,0.0,0,0
9333,1,0.27370667457580566,7,5,0,0,0.7960726618766785,789109,0.19178366661071777,worker1,0.19178366661071777,787797,1312,0.0,0,0
9334,1,0.3805713653564453,0,0,1,1,0.8122648000717163,789109,0.2986154556274414,worker1,0.2986154556274414,787797,1312,0.0,0,0
9335,1,0.3780083656311035,2,2,1,1,0.6058335900306702,789109,0.2966282367706299,worker1,0.2966282367706299,787797,1312,0.0,0,0
9336,1,0.5555233955383301,1,1,1,2,0.6637278199195862,1840527,0.4143795967102051,worker1->worker2,0.30608248710632324,787797,525750,0.10829710960388184,525668,1312
9337,1,0.3698160648345947,4,4,1,1,0.8382914066314697,789109,0.2870216369628906,worker1,0.2870216369628906,787797,1312,0.0,0,0
9338,1,0.2752971649169922,5,4,0,0,0.7987545132637024,789109,0.1931006908416748,worker1,0.1931006908416748,787797,1312,0.0,0,0
9339,1,0.27510786056518555,9,9,1,0,0.9956049919128418,789109,0.1935286521911621,worker1,0.1935286521911621,787797,1312,0.0,0,0
9340,1,0.2787942886352539,7,7,1,0,0.9768898487091064,789109,0.19675660133361816,worker1,0.19675660133361816,787797,1312,0.0,0,0
9341,1,0.5119543075561523,2,2,1,2,0.9807009696960449,1840527,0.3740251064300537,worker1->worker2,0.2986893653869629,787797,525750,0.07533574104309082,525668,1312
9342,1,0.268538236618042,3,3,1,0,0.7892253994941711,789109,0.1854403018951416,worker1,0.1854403018951416,787797,1312,0.0,0,0
9343,1,0.27512478828430176,2,5,0,0,0.7062053680419922,789109,0.19297266006469727,worker1,0.19297266006469727,787797,1312,0.0,0,0
9344,1,0.49575281143188477,4,4,1,2,0.8825023174285889,1840527,0.3585066795349121,worker1->worker2,0.2820930480957031,787797,525750,0.07641363143920898,525668,1312
9345,1,0.2793569564819336,7,7,1,0,0.9299665689468384,789109,0.19727516174316406,worker1,0.19727516174316406,787797,1312,0.0,0,0
9346,1,0.3744015693664551,1,1,1,1,0.9988895058631897,789109,0.2923159599304199,worker1,0.2923159599304199,787797,1312,0.0,0,0
9347,1,0.3718576431274414,6,6,1,1,0.8756887912750244,789109,0.28977227210998535,worker1,0.28977227210998535,787797,1312,0.0,0,0
9348,1,0.373638391494751,3,3,1,1,0.9941816926002502,789109,0.29146647453308105,worker1,0.29146647453308105,787797,1312,0.0,0,0
9349,1,0.27645206451416016,1,9,0,0,0.6421937346458435,789109,0.19469213485717773,worker1,0.19469213485717773,787797,1312,0.0,0,0
9350,1,0.2816283702850342,8,8,1,0,0.8498344421386719,789109,0.19942808151245117,worker1,0.19942808151245117,787797,1312,0.0,0,0
9351,1,0.5374763011932373,7,7,1,2,0.9348623752593994,1840527,0.3951876163482666,worker1->worker2,0.29886364936828613,787797,525750,0.09632396697998047,525668,1312
9352,1,0.3775019645690918,5,5,1,1,0.7764881253242493,789109,0.29399919509887695,worker1,0.29399919509887695,787797,1312,0.0,0,0
9353,1,0.28471827507019043,0,0,1,0,0.9316826462745667,789109,0.20139098167419434,worker1,0.20139098167419434,787797,1312,0.0,0,0
9354,1,0.3819892406463623,2,2,1,1,0.9229188561439514,789109,0.29999494552612305,worker1,0.29999494552612305,787797,1312,0.0,0,0
9355,1,0.37226152420043945,0,0,1,1,0.9277306199073792,789109,0.29026293754577637,worker1,0.29026293754577637,787797,1312,0.0,0,0
9356,1,0.27589869499206543,1,1,1,0,0.9843840599060059,789109,0.19408321380615234,worker1,0.19408321380615234,787797,1312,0.0,0,0
9357,1,0.27091288566589355,3,3,1,0,0.8894318342208862,789109,0.1891312599182129,worker1,0.1891312599182129,787797,1312,0.0,0,0
9358,1,0.27474522590637207,6,6,1,0,0.8776662945747375,789109,0.19288110733032227,worker1,0.19288110733032227,787797,1312,0.0,0,0
9359,1,0.2804579734802246,1,1,1,0,0.9314872622489929,789109,0.19855213165283203,worker1,0.19855213165283203,787797,1312,0.0,0,0
9360,1,0.27229738235473633,4,4,1,0,0.9649914503097534,789109,0.1904752254486084,worker1,0.1904752254486084,787797,1312,0.0,0,0
9361,1,0.37790417671203613,8,8,1,1,0.9805492758750916,789109,0.29590678215026855,worker1,0.29590678215026855,787797,1312,0.0,0,0
9362,1,0.2720053195953369,7,7,1,0,0.8178224563598633,789109,0.18999671936035156,worker1,0.18999671936035156,787797,1312,0.0,0,0
9363,1,0.26502203941345215,1,1,1,0,0.9216252565383911,789109,0.18342113494873047,worker1,0.18342113494873047,787797,1312,0.0,0,0
9364,1,0.279468297958374,0,3,0,0,0.7455771565437317,789109,0.19769573211669922,worker1,0.19769573211669922,787797,1312,0.0,0,0
9365,1,0.5154881477355957,6,2,0,2,0.9667840003967285,1840527,0.3778817653656006,worker1->worker2,0.30138564109802246,787797,525750,0.07649612426757812,525668,1312
9366,1,0.2781188488006592,1,1,1,0,0.9465665221214294,789109,0.19511842727661133,worker1,0.19511842727661133,787797,1312,0.0,0,0
9367,1,0.3756563663482666,2,2,1,1,0.9893584251403809,789109,0.29352879524230957,worker1,0.29352879524230957,787797,1312,0.0,0,0
9368,1,0.37050414085388184,4,7,0,1,0.7411819100379944,789109,0.28835344314575195,worker1,0.28835344314575195,787797,1312,0.0,0,0
9369,1,0.2818465232849121,4,4,1,0,0.8732758164405823,789109,0.19989633560180664,worker1,0.19989633560180664,787797,1312,0.0,0,0
9370,1,0.2865469455718994,2,2,1,0,0.9616739749908447,789109,0.20455050468444824,worker1,0.20455050468444824,787797,1312,0.0,0,0
9371,1,0.2762932777404785,5,5,1,0,0.9771108627319336,789109,0.19437789916992188,worker1,0.19437789916992188,787797,1312,0.0,0,0
9372,1,0.2721896171569824,2,2,1,0,0.8594627976417542,789109,0.19046378135681152,worker1,0.19046378135681152,787797,1312,0.0,0,0
9373,1,0.37814950942993164,5,6,0,1,0.4818369448184967,789109,0.2937479019165039,worker1,0.2937479019165039,787797,1312,0.0,0,0
9374,1,0.27977490425109863,7,7,1,0,0.8101854920387268,789109,0.19833588600158691,worker1,0.19833588600158691,787797,1312,0.0,0,0
9375,1,0.27638816833496094,7,7,1,0,0.9377965331077576,789109,0.19495344161987305,worker1,0.19495344161987305,787797,1312,0.0,0,0
9376,1,0.378448486328125,3,3,1,1,0.9805606603622437,789109,0.29753947257995605,worker1,0.29753947257995605,787797,1312,0.0,0,0
9377,1,0.27917957305908203,1,1,1,0,0.9806237816810608,789109,0.1979060173034668,worker1,0.1979060173034668,787797,1312,0.0,0,0
9378,1,0.3800206184387207,2,2,1,1,0.6974972486495972,789109,0.29801487922668457,worker1,0.29801487922668457,787797,1312,0.0,0,0
9379,1,0.27977919578552246,2,2,1,0,0.829728364944458,789108,0.19781184196472168,worker1,0.19781184196472168,787797,1311,0.0,0,0
9380,1,0.27401208877563477,7,5,0,0,0.8823679685592651,789109,0.19237780570983887,worker1,0.19237780570983887,787797,1312,0.0,0,0
9381,1,0.2712576389312744,8,8,1,0,0.7407282590866089,789109,0.19005823135375977,worker1,0.19005823135375977,787797,1312,0.0,0,0
9382,1,0.2778189182281494,4,4,1,0,0.9241579174995422,789109,0.195847749710083,worker1,0.195847749710083,787797,1312,0.0,0,0
9383,1,0.2857491970062256,7,7,1,0,0.9980402588844299,789109,0.20376801490783691,worker1,0.20376801490783691,787797,1312,0.0,0,0
9384,1,0.28187012672424316,6,6,1,0,0.9315172433853149,789109,0.19947385787963867,worker1,0.19947385787963867,787797,1312,0.0,0,0
9385,1,0.27645325660705566,0,0,1,0,0.8043811917304993,789109,0.19443678855895996,worker1,0.19443678855895996,787797,1312,0.0,0,0
9386,1,0.27546119689941406,9,9,1,0,0.9909219145774841,789109,0.19345521926879883,worker1,0.19345521926879883,787797,1312,0.0,0,0
9387,1,0.27175283432006836,0,9,0,0,0.7551157474517822,789109,0.18972992897033691,worker1,0.18972992897033691,787797,1312,0.0,0,0
9388,1,0.2781853675842285,3,5,0,0,0.7020557522773743,789109,0.19601893424987793,worker1,0.19601893424987793,787797,1312,0.0,0,0
9389,1,0.27873992919921875,3,3,1,0,0.720230221748352,789108,0.19670844078063965,worker1,0.19670844078063965,787797,1311,0.0,0,0
9390,1,0.5407717227935791,5,4,0,2,0.767697811126709,1840526,0.4006037712097168,worker1->worker2,0.295245885848999,787797,525750,0.10535788536071777,525668,1311
9391,1,0.2784152030944824,7,7,1,0,0.9854446053504944,789109,0.19580316543579102,worker1,0.19580316543579102,787797,1312,0.0,0,0
9392,1,0.2675318717956543,7,7,1,0,0.9106602668762207,789109,0.1854996681213379,worker1,0.1854996681213379,787797,1312,0.0,0,0
9393,1,0.5008113384246826,6,6,1,2,0.9615518450737,1840524,0.3630406856536865,worker1->worker2,0.2859642505645752,787797,525750,0.07707643508911133,525668,1309
9394,1,0.3685188293457031,4,3,0,1,0.6322436928749084,789109,0.2852287292480469,worker1,0.2852287292480469,787797,1312,0.0,0,0
9395,1,0.27117466926574707,9,9,1,0,0.9828597903251648,789109,0.18858075141906738,worker1,0.18858075141906738,787797,1312,0.0,0,0
9396,1,0.2738509178161621,3,3,1,0,0.8643067479133606,789109,0.19153261184692383,worker1,0.19153261184692383,787797,1312,0.0,0,0
9397,1,0.2848985195159912,5,5,1,0,0.9198054075241089,789109,0.20448827743530273,worker1,0.20448827743530273,787797,1312,0.0,0,0
9398,1,0.2698345184326172,0,0,1,0,0.9816395044326782,789109,0.18776655197143555,worker1,0.18776655197143555,787797,1312,0.0,0,0
9399,1,0.27861523628234863,2,2,1,0,0.9858130812644958,789109,0.1963050365447998,worker1,0.1963050365447998,787797,1312,0.0,0,0
9400,1,0.26882433891296387,3,3,1,0,0.8372138142585754,789109,0.18773412704467773,worker1,0.18773412704467773,787797,1312,0.0,0,0
9401,1,0.35924696922302246,6,6,1,1,0.8787485361099243,789109,0.27782320976257324,worker1,0.27782320976257324,787797,1312,0.0,0,0
9402,1,0.2757868766784668,2,2,1,0,0.9622136950492859,789109,0.19361567497253418,worker1,0.19361567497253418,787797,1312,0.0,0,0
9403,1,0.277435302734375,9,9,1,0,0.9964081645011902,789109,0.19645166397094727,worker1,0.19645166397094727,787797,1312,0.0,0,0
9404,1,0.2733321189880371,1,1,1,0,0.9961561560630798,789109,0.19205355644226074,worker1,0.19205355644226074,787797,1312,0.0,0,0
9405,1,0.2692413330078125,1,1,1,0,0.9535187482833862,789109,0.18693161010742188,worker1,0.18693161010742188,787797,1312,0.0,0,0
9406,1,0.2762634754180908,5,5,1,0,0.9437153339385986,789109,0.19402694702148438,worker1,0.19402694702148438,787797,1312,0.0,0,0
9407,1,0.27623510360717773,7,7,1,0,0.9827048182487488,789109,0.19405269622802734,worker1,0.19405269622802734,787797,1312,0.0,0,0
9408,1,0.27599382400512695,1,1,1,0,0.8500995635986328,789109,0.19369935989379883,worker1,0.19369935989379883,787797,1312,0.0,0,0
9409,1,0.2719559669494629,1,1,1,0,0.9947760105133057,789109,0.19023704528808594,worker1,0.19023704528808594,787797,1312,0.0,0,0
9410,1,0.26905059814453125,7,7,1,0,0.9305459856987,789106,0.18707680702209473,worker1,0.18707680702209473,787797,1309,0.0,0,0
9411,1,0.28071069717407227,3,3,1,0,0.6436379551887512,789109,0.1986076831817627,worker1,0.1986076831817627,787797,1312,0.0,0,0
9412,1,0.268463134765625,9,1,0,0,0.9693460464477539,789109,0.18695998191833496,worker1,0.18695998191833496,787797,1312,0.0,0,0
9413,1,0.5269737243652344,5,3,0,2,0.7227984666824341,1840527,0.3866751194000244,worker1->worker2,0.28072452545166016,787797,525750,0.10595059394836426,525668,1312
9414,1,0.2779831886291504,9,9,1,0,0.9912251830101013,789109,0.1952345371246338,worker1,0.1952345371246338,787797,1312,0.0,0,0
9415,1,0.36216092109680176,8,0,0,1,0.838599681854248,789108,0.2799251079559326,worker1,0.2799251079559326,787797,1311,0.0,0,0
9416,1,0.27913832664489746,5,5,1,0,0.7668183445930481,789109,0.19708490371704102,worker1,0.19708490371704102,787797,1312,0.0,0,0
9417,1,0.3836069107055664,3,3,1,1,0.7738999724388123,789109,0.3016479015350342,worker1,0.3016479015350342,787797,1312,0.0,0,0
9418,1,0.27626919746398926,6,6,1,0,0.9349838495254517,789109,0.19391179084777832,worker1,0.19391179084777832,787797,1312,0.0,0,0
9419,1,0.2668149471282959,9,9,1,0,0.9883202314376831,789109,0.1849067211151123,worker1,0.1849067211151123,787797,1312,0.0,0,0
9420,1,0.2790513038635254,1,1,1,0,0.9992651343345642,789109,0.19691920280456543,worker1,0.19691920280456543,787797,1312,0.0,0,0
9421,1,0.27402424812316895,7,7,1,0,0.7577273845672607,789109,0.1918778419494629,worker1,0.1918778419494629,787797,1312,0.0,0,0
9422,1,0.3712742328643799,0,6,0,1,0.7665218114852905,789109,0.28856563568115234,worker1,0.28856563568115234,787797,1312,0.0,0,0
9423,1,0.28069138526916504,3,3,1,0,0.9875682592391968,789109,0.19870638847351074,worker1,0.19870638847351074,787797,1312,0.0,0,0
9424,1,0.2796177864074707,5,5,1,0,0.7966983318328857,789109,0.19784760475158691,worker1,0.19784760475158691,787797,1312,0.0,0,0
9425,1,0.2745339870452881,7,7,1,0,0.9950200319290161,789109,0.1926412582397461,worker1,0.1926412582397461,787797,1312,0.0,0,0
